target_id,LB_I_24H_5,LB_I_6H_3,LB_I_9H_3,DM_NI_48H_4,DM_I_48H_4,LB_NI_9H_4,LB_NI_6H_4,LB_NO_0H_1,DM_I_24H_2,DM_NI_24H_2,LB_I_48H_3,LB_NI_48H_5,LB_NI_24H_3,DM_NI_48H_5,LB_NI_3H_1,LB_I_6H_2,LB_I_24H_4,LB_I_9H_2,LB_NI_9H_5,LB_NI_6H_5,DM_I_48H_5,DM_I_24H_3,LB_I_48H_2,DM_NI_24H_3,LB_NI_48H_4,LB_NI_24H_2,LB_I_3H_5,LB_I_9H_1,LB_I_6H_1,LB_NI_3H_2,LB_I_48H_1,LB_NO_0H_3,LB_NI_24H_1,LB_I_3H_4,LB_NI_3H_3,DM_NI_24H_1,LB_NO_0H_2,DM_I_24H_1,LB_NO_0H_5,LB_NI_3H_4,LB_I_24H_1,LB_I_3H_3,LB_NI_48H_1,LB_NO_0H_4,LB_NI_3H_5,DM_NI_48H_1,DM_I_48H_1,LB_I_3H_2,LB_NI_6H_1,LB_NI_9H_1,LB_I_48H_5,DM_NI_24H_4,DM_I_24H_4,LB_NI_9H_2,LB_NI_6H_2,DM_I_48H_2,LB_I_3H_1,DM_NI_48H_2,LB_I_24H_3,LB_I_6H_5,LB_I_9H_5,LB_NI_24H_5,LB_NI_48H_3,DM_NI_24H_5,LB_I_48H_4,DM_I_24H_5,LB_NI_9H_3,LB_NI_6H_3,LB_I_6H_4,LB_I_24H_2,LB_I_9H_4,DM_NI_48H_3,LB_NI_24H_4,LB_NI_48H_2
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_2006475,42.5799,25.1723,21.3474,33.0227,26.5901,48.1282,16.7075,98.827,25.1045,7.59435,36.9392,36.6216,43.8134,31.1188,38.7816,20.5422,17.0428,26.6533,16.1769,26.5387,353.103,9.39597,34.7507,11.0179,16.2551,23.7122,30.7601,13.607,23.028,15.7055,37.9632,45.8964,10.3311,15.4546,35.8506,12.5388,28.7414,20.0446,38.7179,17.4125,48.2664,33.3415,55.0548,124.452,26.3802,15.4817,22.2103,3.93408,8.11768,28.6611,11.333,34.8642,32.5212,19.2166,19.4,20.599,21.0686,23.1067,25.7931,30.4973,23.5409,15.1851,40.4014,21.4424,27.5778,13.7392,16.3472,17.8958,26.786,39.6259,16.0711,10.2494,7.25485,23.4425
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_564011,183.938,169.583,168.143,192.323,211.157,479.852,164.695,705.215,102.048,67.532,228.282,280.485,296.808,229.517,314.507,167.24,208.688,127.965,168.732,188.917,2492.87,111.295,254.76,179.864,98.427,197.409,190.942,201.445,178.384,207.79,329.309,324.7,196.787,92.6637,250.627,115.888,262.125,229.013,348.149,118.623,456.59,225.337,392.766,1024.7,118.912,117.67,166.865,25.9754,86.7485,153.71,227.287,219.348,215.574,179.665,151.02,213.583,258.45,166.758,237.868,242.794,300.73,232.651,248.269,92.9958,158.812,113.945,113.57,216.824,162.556,219.358,150.349,149.627,136.377,182.815
NI_24H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1152076,0.0,2.13951,38.0671,13.7695,1.14258,77.2341,26.6339,123.398,4.34579,0.0,17.9707,3.23502,4.99146,1.11838,23.5394,2.35113,0.0,118.29,0.0,2.08703,1.06819,2.1532,22.7479,1.06358,11.0352,0.0,1.07419,10.2063,6.32566,0.0,3.2058,0.0,0.0,67.3106,5.40468,5.2457,43.2868,69.6193,16.197,22.4704,2.10128,55.5474,5.30965,80.8557,6.45038,0.0,0.0,4.35442,7.64394,2.15745,0.0,70.9333,7.88108,44.0367,0.0,1.05301,53.8564,5.29196,4.19074,92.7052,1.10854,3.26146,33.3485,5.81325,29.7265,0.0,3.33737,0.0,32.4975,1.04061,0.0,0.0,1.05175,5.51841
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_541572,23.937,24.2436,14.0481,23.3719,29.5584,50.1835,15.4521,57.9488,16.7243,7.85404,21.8079,18.1024,30.6188,28.9683,36.0718,14.0459,25.8758,2.04953,30.6955,14.5721,164.944,15.9668,17.2283,7.61159,14.9206,32.6091,30.5793,22.7719,13.1267,15.3041,32.9342,30.0904,47.6477,7.80427,31.9523,11.6226,28.2188,14.6731,28.1349,5.07397,17.7415,23.1498,42.0241,101.197,24.833,12.3496,17.9851,0.000736869,11.2056,23.9136,8.96345,30.2527,14.8555,24.1673,18.6872,23.184,24.3458,27.1859,27.2383,20.1148,27.4127,15.3172,22.0974,16.9344,15.9408,8.0881,11.7327,19.0761,14.2951,27.2122,12.3595,15.2793,11.3889,38.6921
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_796231,0.0,0.0,0.379952,3.19724,0.237912,0.0,0.0,8.00059,0.0,0.0,0.0,1.10847,1.14322,0.0,6.18086,5.00412,1.08999,0.0,0.0,4.73591,6.28959,3.15156,5.42774,0.0,0.0,12.943,15.4704,34.6846,2.24107,56.0551,6.55625,7.70813,5.98783e-08,0.364672,0.0,7.61712,21.8109,2.07828,56.0526,0.0,4.14661,0.0,1.14976,7.18003,0.0,3.14,1.70784,0.0,0.0,3.78427,4.85021,0.000392551,18.5387,0.0,0.0,0.0,0.00986553,5.45862,0.0,2.18625,0.319376,0.00966812,2.36376,14.4422,15.4606,0.0,0.0,0.0,2.849,0.0,0.0,0.0,0.0,3.40164
NI_9H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_652088,38.1416,32.7382,22.393,38.8211,33.6608,57.7633,18.7074,113.92,12.0713,7.44624,36.2512,43.7341,78.9047,25.0955,43.862,29.8465,15.2962,25.1033,71.298,30.2743,525.567,15.0503,29.4652,16.1259,28.9477,29.6738,43.7016,20.0259,26.2621,24.9541,45.1622,58.1744,24.6045,19.5147,42.8422,17.5148,56.1322,29.0164,56.0421,20.3165,53.2008,31.7614,54.0759,166.547,19.3147,9.25446,27.6186,2.94817,22.9536,32.7095,37.144,27.322,35.3054,10.7072,13.6048,19.9206,29.7862,37.1731,29.5153,43.3797,21.8566,40.1297,59.5208,18.7735,23.2461,16.6647,7.18808,30.4657,22.8675,33.3421,19.2585,23.4815,23.2687,28.2992
BL_3_CKDL230008524-1A_H5HLYDSX7_L2_2_686506,3.4317,3.27349,22.0352,0.0,0.0,0.0,0.0,33.652,0.0,0.0,4.7665,2.16436,0.0,0.00018741,0.0,0.0,0.0,10.3142,0.0,4.02374,0.0,0.0,9.9459,0.0,0.0,0.0,0.0,0.0,2.13271,2.56065,2.36757,1.45224,0.0,0.671515,0.0,0.0,17.6507,0.0,1.1924,12.4484,1.14217,1.20929,4.51992,16.9407,5.95071,1.10139,0.0,0.0,0.0,1.74582,5.61222,0.0,0.0,2.64749e-06,0.0,0.0,0.0,3.31994,0.0,0.0,14.5267,0.0,3.4612,0.0,20.0284,14.4569,0.0,6.84339e-05,0.0,2.35839,0.0,7.6273,0.0,1.10999
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_308041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227962,0.0,0.267977,0.0,0.0192472,0.0,1.06485,1.55315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324137,0.0,5.14555,3.21545,0.0,0.0,0.0,1.70858e-05,4.00401,0.0075171,0.0,0.0,0.0,0.0,0.0,0.0,0.00498163,0.0,0.0,0.0,0.0,2.07427,0.0910846,0.0,0.0,0.0,0.00328443,0.0,0.0,7.32742,1.78981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1820827,0.0,3.11539e-05,26.2407,16.6929,32.8235,23.4306,14.4089,111.766,5.69711e-07,5.52352,41.062,33.6305,25.8244,39.0423,16.1274,18.0504,0.0,15.518,18.8548,20.99,139.272,14.0171,25.3893,25.5933,24.1646,3.93696,2.56993e-07,20.4436,45.4393,0.0,30.9651,28.4805,0.0,0.0,39.3471,1.18952e-08,15.0536,0.0,0.0,1.10328e-07,0.0,28.2769,24.6487,81.4286,24.2961,17.3636,12.9549,0.0,5.14698,1.62138e-08,28.0947,64.2404,0.0,39.6363,24.769,28.185,0.0,30.7739,16.3672,0.0,15.537,23.6443,73.8511,5.01681,23.846,1.36019,0.0,11.6501,26.2925,10.0221,37.2886,36.8249,32.0212,29.1721
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1034355,47.2469,33.4511,58.0947,45.711,37.295,95.1585,22.7886,133.664,21.9198,9.58096,53.0078,60.7209,87.462,41.5331,60.0783,26.1526,24.8078,24.7211,51.2059,31.1018,579.631,24.0934,52.3819,41.0047,30.902,47.1614,37.0758,46.3356,22.9248,16.681,56.0538,63.653,16.8762,16.5649,42.469,19.8333,68.6453,52.8251,68.1569,21.6146,101.525,41.6457,86.394,202.377,36.1189,26.0649,30.3091,6.28215,12.5919,48.5275,38.2021,50.3646,51.8293,43.296,26.9159,35.4561,49.9202,27.2979,41.2455,32.931,29.9726,35.2199,43.2961,13.7489,29.0746,23.6301,22.7668,60.6439,32.3557,29.1063,17.7801,43.5222,42.1338,36.6379
I_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_844303,14.2189,12.0891,10.248,17.219,32.3706,34.691,10.2977,38.2898,9.58717,5.0974,14.8177,19.2673,18.2817,22.5481,27.8719,12.5299,5.9733,12.3685,5.12367,16.0445,123.391,8.75027,11.0357,23.6542,5.49437,8.46472,14.0874,18.9575,12.2576,13.3881,16.7538,23.457,20.5969,3.17752,15.2414,11.7785,7.23064,20.1369,30.9283,11.4237,40.6582,21.8722,18.2134,66.9356,12.0932,10.9596,10.0722,5.23029,7.20008,27.1383,17.7118,23.0302,10.2009,16.3595,18.6399,13.4051,9.72848,20.4683,21.2165,4.43498,21.6994,12.5039,8.94891,0.0,18.9186,15.4252,4.28309,10.1701,19.0404,11.4964,12.3198,1.85574,7.90463,10.6209
NI_24H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_75757,64.7274,82.8199,66.9575,88.8989,160.73,79.7513,61.4211,310.14,71.0337,56.9493,119.56,101.163,164.75,117.64,152.807,96.5035,132.681,67.1951,170.984,134.189,1441.44,47.6119,126.984,76.409,59.7269,100.846,130.881,128.086,87.3319,86.859,171.575,154.455,89.8772,42.6458,101.933,55.3341,177.116,115.661,158.517,79.1474,210.959,110.854,215.348,571.119,62.7654,21.1927,84.4516,6.63807,45.4237,93.5162,125.705,110.893,101.957,120.703,79.1862,90.3924,132.011,82.4617,149.081,102.439,112.794,75.1561,138.687,59.3556,88.7922,75.4391,88.0799,115.904,91.5579,103.446,74.6695,67.264,99.1874,80.925
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1604835,1.17172,2.4043,8.42033,8.88288,3.15635,22.6889,0.0,17.063,1.25252,5.18232,1.15324,5.2612,5.57205,1.48186,10.8172,3.97687,6.30883,2.45841,0.0,1.34155,68.3191,2.51448,0.0,4.57388,1.25833,11.4154,1.42125,8.335,7.92466,6.29368,18.3967,11.3325,12.9466,3.53676,6.16815,1.19355,9.58897,15.6008,7.44778,4.94212,15.2173,5.85993,5.6859,35.7233,0.0,5.04929,3.54446,0.0,3.72493,5.91083,0.0,3.01787,8.88503,0.0,0.0,5.33545,4.65614,6.86395,1.64891,3.05091,0.0,2.92059,8.93103,0.368374,3.79495,2.97052,2.96332,1.15949,8.09403,2.87537,3.86289,1.22569,5.48589,6.19834
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1464592,46.0064,59.8099,30.8211,31.4953,51.2916,52.0674,25.9319,171.956,27.1301,21.1492,48.5094,56.18,65.8236,66.7641,61.8674,34.4099,36.2427,18.7923,36.404,49.8167,596.643,21.3545,76.7632,41.169,10.8435,30.2486,60.2163,34.0028,39.5425,25.4237,55.0522,67.8732,35.2326,17.2519,52.9012,20.6604,48.2947,34.461,69.6966,23.8468,67.8397,52.8327,59.5851,260.87,37.7678,7.42701,30.6619,12.4097,15.5697,29.1742,46.6263,51.0191,35.8727,16.986,37.2152,42.461,40.8563,44.0777,24.1731,62.5677,59.0391,54.4342,66.052,17.1467,39.7996,22.7823,37.0959,58.9451,27.1983,58.975,27.0481,31.5704,35.7034,26.5409
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_805142,24.5445,30.608,22.5407,24.1849,28.7843,36.9348,17.0014,122.881,10.0571,4.19935,34.7059,24.6956,39.6464,32.8953,53.0556,19.7839,36.3355,24.7236,58.1549,30.7039,411.46,12.8356,52.0178,24.7942,7.00214,18.1387,32.2749,22.2758,15.0193,27.5964,19.677,65.8346,39.3145,10.9215,38.6498,8.98464,42.8799,27.8118,53.5381,14.0831,52.5611,32.2805,39.1205,132.032,15.6067,15.3286,16.4475,1.92853,15.8408,21.3933,46.9386,32.5854,31.7167,38.4509,25.9356,22.5432,17.1457,27.9901,36.7772,25.4437,45.5958,31.9714,29.0962,10.5272,35.1166,7.43317,10.5717,36.7319,19.9409,38.871,21.771,17.9153,12.3739,18.5856
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_841536,79.7377,74.1851,58.315,72.0187,84.0457,147.164,61.2606,244.979,49.2827,32.5957,79.9588,84.2168,98.9076,81.6618,103.587,53.7384,93.5079,22.6029,80.3687,62.7425,924.664,48.146,87.1379,60.1688,47.4238,69.8273,89.7402,62.1004,41.3913,61.704,117.857,117.852,39.1081,40.0363,81.8542,37.4965,89.7022,94.6138,127.624,42.9266,176.247,69.7392,148.818,378.939,38.5697,37.0645,58.6559,11.7854,38.856,75.7987,80.0253,92.7342,71.0215,54.7892,65.5138,55.3761,78.5872,79.7916,75.4087,65.8769,85.4662,69.5036,73.2062,28.1465,57.3035,39.3802,43.294,61.3401,44.4049,93.1825,48.7097,69.1068,52.499,59.0489
NI_48H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_83624,0.0,0.0,3.17943,0.0085334,0.0,13.7408,13.2657,24.3308,3.25312,3.07299,0.0,9.94919,0.0,0.457994,0.0,7.77978,0.0,2.91947,14.4632,0.0,27.2848,0.0,13.9284,0.0,0.0,0.0,0.0,8.11725,8.71684,6.13335,3.43842,0.0,7.36256,3.10477,9.57394,0.0,0.000118474,16.0797,0.0,5.70089,42.3907,9.02618,0.0,24.49,7.893,3.72517,14.3197,2.43694,4.2153,0.0,0.00883423,4.62865,17.5571,0.0,5.21177,0.0,8.58234,0.0,0.0,0.0,0.0,6.15428,0.0,3.41832,4.97893,0.0,0.0,0.0,2.40642,10.8537,0.0,0.0,3.05662,0.0998268
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_928212,7.96913,1.22908,3.59136,4.3547,3.66708,13.9719,3.73485,13.4159,1.22634,0.0,8.6035,6.93776,15.0,11.5961,7.27776,1.19823,4.40364,0.0,3.30981,5.26916,42.022,4.19707,5.20446,5.40352,5.0,1.0,3.43176,3.57612,0.0,2.0,8.9324,6.52863,2.19206,2.19523,11.1134,0.0,5.32775,9.72152,6.62413,1.0,9.13166,1.15764,3.31992,23.0999,6.36443,2.19469,3.01611,1.0,4.21852,3.39953,1.39473,10.2478,3.35337,2.13722,2.0,2.16752,1.08599,4.70111,5.8345,3.11281,7.96984,4.47694,10.2858,2.24069,1.15113,3.32275,0.0,5.43013,2.07124,1.10462,3.361,4.51686,6.76824,2.1716
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_595700,28.1129,14.1172,28.9587,13.8133,21.7872,113.077,12.8331,23.9882,11.5163,16.9706,19.6552,32.4634,12.8656,26.8465,28.4461,11.6776,0.0,7.5058,16.4791,13.6874,138.968,11.8688,21.7951,20.1809,7.75184,20.074,31.3696,19.4152,20.2341,18.9065,14.4052,40.22,39.9212,9.59058,15.0364,8.28303,21.4955,20.2769,11.3429,16.2449,46.1919,15.2491,37.4022,45.8904,22.7117,16.3454,16.9521,5.67112,6.06882,27.3202,0.0,13.5317,18.5623,11.3238,5.16178,30.1202,33.3484,25.3987,15.2255,13.3312,16.0296,40.5612,40.0449,7.87662,23.8695,17.7542,64.5336,0.0,18.8897,47.5448,13.369,31.7777,4.46008,14.2094
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_835221,356.526,297.9,236.878,317.846,376.315,734.244,225.889,1159.12,141.699,124.849,392.04,437.448,443.586,387.914,471.888,256.376,379.038,170.222,397.773,294.665,4062.89,190.751,380.322,283.719,144.661,308.231,423.902,314.403,272.546,257.187,574.797,512.891,259.355,157.14,364.779,173.664,397.052,376.686,537.341,163.95,672.127,374.646,729.262,1631.7,227.136,139.838,233.795,36.4075,157.072,284.281,314.632,352.681,341.977,310.817,282.141,293.201,388.589,275.573,391.213,380.725,371.107,335.916,395.832,154.107,256.556,179.217,209.25,303.947,231.081,390.506,205.012,232.623,219.255,270.717
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1895331,62.4542,27.7896,29.5323,41.2861,27.4676,0.0,16.3745,114.492,18.3389,9.78048,21.9738,64.1229,76.2193,59.8259,32.6432,44.5613,39.5385,6.22596,57.9259,29.239,617.452,28.4486,60.335,46.9085,20.4382,73.6993,54.108,45.5414,55.4011,15.5601,81.3803,90.1373,77.9382,31.9557,28.8035,33.03,82.7118,51.6034,104.388,5.2873,101.252,46.7707,125.482,217.762,12.6071,32.7723,43.9062,4.9359,21.6052,7.2829,82.1225,115.895,65.9205,26.6217,51.8929,80.7399,63.2206,47.0351,46.9718,64.1466,21.5504,43.4305,62.4169,20.2173,43.6153,28.8714,44.7023,21.0508,18.5173,73.974,0.0,40.71,20.1133,64.552
NI_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_802721,17.0976,26.793,37.3337,23.0872,31.3401,43.0677,19.425,114.265,16.4662,8.08986,35.4687,48.0557,27.6725,36.266,59.7637,32.32,49.7178,18.6252,12.3339,25.4033,332.858,11.5824,37.5746,24.6814,7.74572,26.9234,43.6682,37.5565,13.9874,31.3343,59.8468,55.0706,15.4327,6.53809,49.5021,16.5613,42.7575,31.9762,54.8808,13.5649,48.6398,37.2518,51.9683,160.535,14.6316,13.7507,19.0127,4.09419,11.2139,35.5323,41.658,33.7617,44.3916,26.7634,31.9924,20.8891,29.7583,40.1975,23.5262,31.0948,51.617,38.9119,18.4993,8.35656,31.4039,35.5099,5.04803,25.3225,26.878,44.775,14.8835,19.6074,18.9418,30.6393
DM_I_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_564327,94.9532,90.6269,106.17,103.807,114.297,308.548,92.7536,429.125,48.9687,52.2995,157.373,150.525,214.765,98.7986,171.787,67.7588,126.535,68.0291,133.516,126.752,1451.6,62.8104,119.364,102.306,48.3108,132.913,178.925,109.298,78.7729,101.054,180.371,180.334,86.4558,55.8647,151.923,68.408,146.197,126.585,193.079,64.0454,263.868,135.547,249.218,557.976,100.009,70.1536,89.1545,21.9528,47.5563,91.3897,115.11,148.223,134.091,89.3186,90.4179,123.218,150.485,94.1626,109.351,131.828,170.717,115.495,162.712,51.4909,89.6767,58.688,98.8652,101.435,92.135,128.154,72.7832,85.5064,84.2781,119.852
I_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_478987,0.0,0.0,89.422,4.14281,5.58867,0.0,0.0,4.45308,1.38735,0.0,1.55518,0.0,0.0,0.0,25.8515,28.5207,0.0,26.6733,0.0,2.07653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74783,0.0,0.0,0.0,0.0,0.0,0.0,3.46646,1.75595,0.0,0.0,0.0,4.34992,2.14008,0.0,0.0,1.09273,0.0,0.0,1.03496,2.18489,0.0,0.0,0.0,0.0,0.0,0.0,1.1447,0.0,1.09173,0.0,0.0,0.0,0.0,3.45403,0.0,0.0,0.0
I_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_611978,99.8418,113.792,92.2299,105.138,108.207,147.642,84.2986,368.669,49.484,42.1425,134.73,155.766,189.291,144.803,200.337,98.8337,139.615,52.3983,187.694,104.72,1310.96,77.6538,105.95,79.5663,41.9541,76.1195,148.161,91.479,71.3997,66.9429,142.936,169.282,130.428,57.6727,145.627,52.7861,131.121,125.997,158.591,62.8295,234.118,124.861,213.122,531.4,84.5253,46.7037,58.7083,24.2913,42.5264,106.75,98.2521,126.115,108.393,113.722,73.8899,84.2518,102.21,106.802,146.234,142.668,121.423,154.52,151.527,44.486,89.7821,51.1797,64.6066,105.89,86.6087,136.358,65.0586,94.6623,77.4149,112.91
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1100092,8.29982,8.22032,17.7277,7.20011,12.2207,32.8551,9.20374,30.7734,10.199,5.10533,16.4361,13.4258,12.2679,11.2495,17.4623,10.3528,14.2399,10.1816,6.17532,8.24737,99.5103,3.06162,18.4993,7.12438,3.41054,6.18509,6.12284,7.13389,9.32652,8.20866,11.2219,15.2543,17.8692,4.11509,9.22092,4.10876,17.3186,11.2595,20.7824,3.05689,15.4336,21.5683,17.4798,45.0729,3.04759,3.09524,11.3361,2.41093,8.18937,9.36121,9.16824,10.398,16.3557,2.32379,8.1641,7.67251,17.4777,8.31671,11.2243,16.3918,20.7168,13.314,14.4624,1.04398,8.16194,9.20219,11.2929,11.2676,9.30873,23.5283,15.6445,10.9104,4.10567,10.7634
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1055627,95.6437,84.914,97.6021,76.1745,87.2358,289.769,62.0961,328.886,83.6198,42.1368,118.317,117.136,143.952,113.52,164.195,92.5486,102.152,61.8175,123.95,102.415,1147.82,46.8263,109.871,79.3458,38.9264,88.266,127.969,96.7632,65.1866,92.9438,128.159,125.385,59.3905,35.9919,116.888,49.4368,130.91,121.472,133.795,57.2272,229.557,129.629,196.959,508.514,73.8975,51.5458,66.6048,15.4649,29.921,112.834,69.7395,119.527,89.2709,85.0655,70.9418,81.0609,122.398,74.2017,107.937,139.631,105.887,130.231,118.347,49.6319,69.8945,48.7711,55.406,117.482,71.3081,141.129,54.122,66.7489,80.8435,81.6816
I_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_437220,0.0,0.0,2.08183e-05,0.0,3.77127,0.0,3.6071,14.5103,1.3152,2.16025,0.0,3.08257,0.0,0.0,4.31115,1.55984,1.18424,2.1097,3.12312,0.0,2.72301,1.144,3.00558,4.91047,2.08287,2.13653,1.09169,2.37761,0.0,0.0,0.0,1.06193,0.0,0.0,4.23389,6.31468,5.03224,26.7657,2.09443,2.01838,3.14547,1.11731,3.34579,6.15184,11.8595,1.08015,0.0,2.24455,0.686304,6.4826,2.4769,7.07342,1.73503,1.04012,2.88109,0.0,3.19323,1.95504,5.39863,1.23187,2.08335,0.0,3.85031,0.0,4.26465,4.58861,0.0,1.81129,4.07486,1.12809,3.61334,2.20365,0.0,1.09045
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1164743,26.0714,20.3897,19.0797,35.3938,46.7658,62.4809,21.8374,141.533,22.8464,7.04973,41.0464,30.3676,43.6903,27.0564,47.073,26.3415,30.6669,11.2754,62.4069,33.3313,318.755,15.66,37.7005,29.8121,25.7533,24.4869,34.2138,36.723,21.8166,29.661,41.6249,57.4312,53.8107,14.5978,45.7779,14.204,56.7356,26.5085,54.2711,25.1019,46.092,37.1257,83.3501,202.108,17.4313,8.91242,22.9019,0.0,9.90801,14.5871,55.0628,30.9809,51.0497,15.4418,14.6203,29.5519,37.938,43.0694,40.2884,46.3846,26.0871,33.8702,37.9187,8.98134,25.4718,17.0867,13.2485,50.319,16.319,42.5168,28.5508,21.0469,15.3014,34.9223
I_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_298699,0.0,0.0,1.59023,0.0,0.0,0.0,0.0,2.30414,1.07521,0.0,1.27945,0.0,1.24786,0.0,1.1379,0.0,0.0,0.6283,0.0,0.0,0.0,1.06485,1.56933,0.0,0.0,0.0,0.0,2.09604,2.1083,0.0,1.05652,2.1619,0.0,0.0,0.0,0.0,2.14069,2.20754,1.06996,0.0,0.0,0.0,0.0,1.09114,1.07394,1.03662,1.03344,0.0,0.0,0.0,0.0,2.11493,0.0,0.0,1.39608,0.0,0.0,8.15097,0.0,0.0,1.10613,1.09414,1.39353,0.0,0.0,0.0,0.0,1.54678,0.0,0.0,0.0,0.0,0.0,2.4557
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_790720,42.1695,17.9605,15.3236,34.7898,74.329,109.978,29.8647,155.256,22.4772,16.3534,65.166,64.6543,58.6586,31.6507,76.0601,40.6133,20.8717,23.4175,26.3934,34.3584,558.99,15.9015,42.9297,25.7889,31.9087,44.0595,37.9255,36.656,34.3943,46.3359,60.3774,55.4425,6.55629,20.9257,54.9544,12.3535,45.2025,51.6547,43.5502,13.3534,52.8177,45.2787,73.2978,246.396,22.0157,15.8878,26.7064,10.6276,23.5072,56.9736,31.6741,52.0799,41.7972,38.1511,37.3559,37.3859,39.025,35.2179,52.7183,30.0639,45.6665,52.7736,45.9971,10.0313,45.3105,25.0299,52.5753,38.132,29.1288,33.7557,28.6309,23.723,14.4445,31.53
NI_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_232411,2.44155,0.0,0.0,0.0,1.14102,0.567898,0.0,2.4541,1.14553,2.09563,0.0,2.22959,5.70938,1.24053,5.6217,0.0,1.16325,1.12398,1.53428,0.0,2.41778,2.3397,1.08277,5.29731,2.13711,1.06628,3.81484,0.0,1.06055,0.560355,0.0,1.8446,4.16698,0.0,2.56943,5.28835,7.8299,0.0,9.10319,1.0663,0.0,3.29519,1.44374,1.37181,2.20067,4.2215,0.519878,1.56434,1.05623,0.0,4.54147,1.08699,14.1095,0.0,6.33765,1.56888,0.0,7.38382,1.09517,1.52637,7.32016,0.0,6.85275,0.543097,1.06833,0.0,3.33737,0.0,2.09939,3.65983,5.22049,0.0,2.08961,3.43566
NI_3H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_822405,12.3895,29.2962,10.2244,6.8474,13.3006,66.284,13.2096,49.7309,12.2994,1.69402,18.4526,12.2226,6.06325,11.2409,22.0945,15.62,11.9294,4.62812,15.3396,14.3888,138.786,3.49024,14.6481,11.7992,7.31057,23.0943,7.80848,17.5784,10.7025,20.0254,13.936,15.0554,9.1117,4.75056,22.8053,2.9358,28.8371,10.0469,23.0893,3.6746,28.7427,25.4521,13.1837,52.6729,8.62545,4.36423,16.0698,0.0,4.31325,8.32137,17.6908,16.4051,18.6545,1.80928,10.1142,11.6933,29.1384,14.5543,19.0423,19.1799,28.0283,18.6989,8.91961,7.29801,18.8652,3.83424,8.55514,15.2061,10.3583,21.6636,5.26786,3.69336,7.87599,3.52924
NI_48H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_275724,40.1782,27.8485,31.2878,46.7276,50.6633,89.6877,33.2622,144.297,25.3279,19.6547,67.8885,58.3038,42.379,57.0647,99.5754,47.2013,62.0841,18.7824,117.495,43.3119,454.131,45.8769,58.159,34.1906,27.6882,60.5305,64.9357,74.3948,31.6218,50.6157,59.5154,52.4506,42.402,6.04592,62.5241,35.5779,66.1712,78.8889,68.0269,39.0027,96.4208,74.272,115.274,233.625,45.3762,24.743,26.9679,3.83,16.1384,46.6395,44.4462,69.8883,49.8912,20.41,59.2058,42.9949,49.3107,36.0878,64.5645,63.02,56.9817,38.9544,39.9466,23.8881,42.244,27.5527,27.5597,39.9669,32.9256,62.5198,25.7456,33.73,51.1073,49.7934
