target_id,LB_NO_0H_5,LB_I_3H_3,LB_NI_3H_4,LB_I_24H_1,LB_NI_48H_1,LB_NO_0H_4,LB_I_3H_2,DM_I_48H_1,LB_NI_9H_1,LB_NI_6H_1,DM_NI_48H_1,LB_NI_3H_5,DM_I_24H_4,LB_I_48H_5,DM_NI_24H_4,DM_NI_48H_2,LB_I_9H_5,LB_I_6H_5,LB_I_24H_3,LB_NI_6H_2,LB_NI_9H_2,LB_I_3H_1,DM_I_48H_2,LB_NI_24H_5,LB_NI_48H_3,DM_I_24H_5,DM_NI_24H_5,LB_I_48H_4,LB_I_9H_4,LB_I_24H_2,LB_I_6H_4,DM_NI_48H_3,LB_NI_6H_3,LB_NI_9H_3,LB_NI_24H_4,LB_NI_48H_2,DM_I_48H_4,LB_NI_6H_4,LB_NI_9H_4,LB_I_9H_3,LB_I_6H_3,LB_I_24H_5,DM_NI_48H_4,DM_NI_24H_2,LB_I_48H_3,DM_I_24H_2,LB_NO_0H_1,LB_NI_48H_5,LB_NI_24H_3,LB_NI_6H_5,LB_NI_9H_5,DM_I_48H_5,LB_NI_3H_1,DM_NI_48H_5,LB_I_9H_2,LB_I_24H_4,LB_I_6H_2,LB_I_48H_2,DM_NI_24H_3,DM_I_24H_3,LB_NI_48H_4,LB_NI_24H_2,LB_I_6H_1,LB_I_9H_1,LB_NI_3H_2,LB_I_3H_5,LB_NO_0H_3,LB_I_48H_1,LB_NI_24H_1,LB_NI_3H_3,LB_I_3H_4,DM_I_24H_1,LB_NO_0H_2,DM_NI_24H_1
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1025634,11.0388,7.57542,7.11122,18.5054,15.3227,16.6543,0.0,13.3973,14.3073,4.56065,2.3539,5.99623,6.04815,18.6629,14.1809,1.19166,18.299,10.1256,6.53052,2.62611,6.23431,9.92642,9.00584,7.62236,8.6459,8.14057,5.99554,3.53899,4.11163,4.35322,1.17784,5.19929,9.27229,2.7252,5.39594,3.92065,16.2016,5.35478,38.348,2.39647,4.57809,4.95218,8.69611,6.87452,9.30244,3.00113,31.7864,12.4909,7.40837,3.79776,9.34628,74.3519,12.4248,17.4244,7.4004,7.8242,10.843,13.5358,7.05363,3.72495,3.33756,9.45471,8.20544,1.47941,3.7036,7.02343,14.3246,18.5952,13.5019,7.32806,4.13405,12.9778,5.86995,2.50474
DM_NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_991710,36.1155,13.2998,12.4733,6.48389,37.6315,123.678,3.66038,1.84119,4.29544,15.7069,0.0,23.8915,16.3942,15.8386,27.8309,2.91852,0.0,0.0,6.71524,52.4277,23.2256,31.5223,3.78209,8.92029e-06,3.77381,4.62918,11.731,6.38366,0.0,0.0,3.0225,5.76007,11.0597,0.0,8.70457,18.8183,2.34616,24.6543,0.0,22.3793,0.0,14.0702,0.0,0.0,0.0,20.0237,57.4367,22.6682,0.0,16.0559,0.0,5.38679,54.3178,13.2563,41.2052,0.0,27.0393,5.17888,3.55432,4.25717,6.54321,43.0952,1.24941,42.3629,1.70811,5.98555,21.8578,16.5568,8.09944,58.9509,5.66483,0.0,30.8353,19.2102
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1067965,25.5839,20.5221,0.0,40.2689,44.8068,86.5704,0.0,24.5618,9.98797,7.09373,8.56981,7.92294,27.0053,24.5568,11.186,16.0134,22.1698,17.6004,24.663,21.8412,21.7344,23.9191,10.8643,22.119,21.8306,5.39666,15.5363,10.9919,11.8704,15.138,10.9696,11.0143,36.0756,19.1524,7.68228,21.4586,16.3992,8.45504,36.5692,13.4695,14.0492,20.9912,11.3594,1.36672,20.924,8.93733,38.6355,15.6145,35.7037,26.8208,77.3575,170.463,18.7153,15.9014,13.27,13.4838,3.08535,13.4396,11.6216,10.2434,3.32966,21.5386,15.508,8.19548,9.84944,13.9615,22.3687,16.6132,16.8333,33.4191,12.121,6.62159,25.695,21.1966
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_612119,34.3781,45.7833,12.3841,32.3072,51.4267,161.183,4.17348,13.4581,41.9548,9.54363,15.7124,21.4537,38.3455,46.361,29.5253,33.812,36.2504,52.2495,31.4433,34.7892,40.3825,30.3865,21.7615,30.1284,33.501,21.276,17.4643,19.6334,19.599,54.6877,22.9842,15.6015,17.6071,9.62346,24.455,35.9265,32.7965,28.8842,79.2375,16.8979,29.4246,17.9368,19.8919,13.8926,34.5218,6.16319,69.8227,34.4478,40.9199,27.0057,14.6855,318.183,45.7983,37.1406,35.6415,32.8913,24.5196,27.2401,35.0724,22.5322,18.6717,37.3277,24.2363,31.4091,27.1192,48.6228,51.8624,45.7671,13.0291,35.1433,14.8516,30.3738,33.7755,12.4468
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_952249,32.7832,14.8539,3.7337,12.8892,4.64541,78.1544,1.52983,6.17045,3.85527,6.3501,2.05437,5.7813,10.6159,5.26821,9.42723,14.3119,2.58811,2.56458,0.0,3.53703,4.05426,16.8149,5.79435,9.81245,10.5698,9.0993,2.78519,8.97584,6.97329,2.02997,5.13224,6.33099,8.60847,2.10525,11.7719,4.67769,8.90386,7.98126,0.0,3.49699,5.83475,0.0,3.47612,5.80771,11.4646,4.1849,23.5125,8.29179,2.71612,2.06877,5.95558,4.14102,7.28159,5.73447,6.54062,16.7483,7.28988,15.1903,4.15361,4.8518,1.03324,8.6488,6.00047,7.28408,0.0,1.43716,10.3653,2.29162,2.73673,10.4506,2.49545,9.63032,42.8929,8.56694
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_562153,0.0,2.0573,0.0,1.03529,0.0,0.0,0.0,0.0,0.0,0.0,1.04007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06446,0.0,0.0,0.0,3.14897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05017,1.04978,0.0,0.0,0.0,1.03165,0.0,0.0,0.0,1.13709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03264,0.0,0.0,0.0,1.12793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0599,1.0964,0.0,0.0,0.0,0.0,0.0,0.0
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_308339,0.0,0.0,3.61833,0.0,1.59888,4.83725,0.0,0.0228497,1.37239,0.0,1.02847,0.0,7.61994,0.0,0.0,2.24558,0.0,0.224277,0.0,1.56663,0.0,1.44137,0.544456,4.70057,10.7165,0.00327286,0.0,1.60687,0.0,1.60768,0.0,2.21644,0.0,2.03177,0.0,11.3566,0.0,0.0,0.0,0.0,2.16462,1.2175,1.97258,0.0,0.0,9.95029,0.0,0.0,14.6706,1.40664,3.11907,0.0192367,1.43806,1.40593,1.6245,0.0,0.600669,0.0,0.0,0.0,3.13032,0.0,0.426316,0.0,0.0,0.0,0.493521,1.20215,0.0,1.58557,1.82128,8.25992,7.02509,1.32097
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_966130,56.4441,24.7752,28.0477,80.2845,75.69,187.733,0.0,37.4935,43.742,31.1951,12.4596,43.287,40.2614,42.1606,36.1313,31.1649,38.6668,54.3219,27.233,7.11638,105.062,43.8714,13.3674,69.9729,33.82,26.9436,19.936,37.6401,40.03,41.0338,45.7131,25.2179,19.5358,8.69328,18.6856,58.4219,78.3784,25.5924,128.718,47.4561,47.7205,37.0638,29.1883,13.0286,61.9658,23.442,115.022,65.781,50.3356,22.0362,100.064,455.507,50.5218,21.718,29.5255,25.7894,26.6833,38.7912,35.5313,35.9399,14.5168,33.1776,29.2958,38.8482,22.2832,34.3123,74.4416,77.6607,14.0773,38.0914,12.623,32.465,70.6923,12.1293
DM_I_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_922036,28.7568,3.4227,0.0,1.02193,1.03512,21.9316,0.0,3.08821,0.0,3.05936,0.0,1.78884,3.2605,1.02851,2.22317,5.24299,8.28365,2.04621,0.0,2.60386,0.0,10.0608,2.04085,3.3278,3.3718,3.78069,1.05354,1.0209,3.17902,11.2624,1.311,0.0,2.07865,0.0,2.62293,5.33037,5.20777,1.05046,0.0,0.0,3.06831,0.0,1.04784,3.96767,3.14644,3.84554,5.65404,3.65529,2.1794,2.06253,0.0,0.0,1.54181,4.12667,6.39925,0.869622,3.14419,1.05109,5.55794,3.1549,1.01477,18.9058,0.0,7.69301,0.0,3.33544,1.03596,1.02943,0.0,5.93351,0.0,2.1838,12.5647,2.31651
NI_3H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_783704,149.593,85.8929,48.7805,175.441,163.566,402.71,16.64,64.6198,72.7907,41.3871,34.6321,78.6478,97.1911,80.12,103.449,82.8769,155.698,58.7544,154.166,66.1863,63.5996,96.4643,85.9545,88.9968,112.418,50.1651,44.5032,79.1892,60.6312,111.565,65.394,62.0538,78.546,52.5189,64.5233,93.9872,112.024,62.9718,192.401,78.3896,90.164,95.7867,78.0772,20.0531,114.838,51.5814,293.334,125.024,129.514,71.8295,112.842,888.284,139.149,104.604,66.9511,98.1204,84.3927,78.1872,69.8216,43.3623,61.4828,92.2146,58.3525,77.5722,80.452,87.9735,128.624,102.923,111.025,120.702,42.6265,97.1524,119.827,32.6112
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1380407,1.7918,1.54175,0.537816,6.98801,13.2286,28.006,0.0,0.0411803,0.0,0.0,0.0,2.60116,3.12341,2.64302,1.3341,6.20465,1.56915,0.0,2.54929,4.76051,0.0,0.0,0.0,0.0,6.78667,4.61421,0.0,2.47988,3.10348,4.8017,4.09749,0.34464,4.65863,0.0,0.0,0.628666,8.54397,0.0,3.04552,1.02645,0.0,0.0,3.11134,11.8761,0.0,9.25396,2.22686,7.71546,2.15955,0.0,1.35325,0.0,1.30725,5.65717,0.0,1.07513,1.62931,1.47974,9.84565,4.23204,0.513432,2.06773,0.0,11.5463,0.0,0.0,2.64974,5.91478,7.35547,3.6234,3.04034,1.46979,13.8972,0.0
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_849963,51.5261,31.4068,15.4528,66.6189,67.3684,159.766,5.31302,18.7321,19.2032,12.5476,14.6692,31.6694,30.3758,33.9188,25.566,36.1643,48.3639,26.7668,24.6381,34.044,51.9256,41.5144,15.4521,24.1389,40.5267,13.4023,10.5995,24.6232,24.5035,25.7151,22.6168,20.8037,17.5326,12.5058,11.4,30.7071,27.8458,32.9838,59.2241,22.7962,24.8788,24.1198,27.127,11.2684,39.0311,16.5463,85.5299,31.5871,44.2525,27.3226,39.4692,276.803,37.844,18.4543,23.6035,14.2941,20.004,39.2976,27.8636,13.4646,12.3426,25.0195,11.4989,19.5075,42.6213,45.0711,34.6832,38.9618,9.6627,34.0053,13.4449,37.4654,45.0521,23.3787
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_963360,74.8995,52.1775,38.3951,81.0472,106.946,233.788,7.74748,29.7946,42.2186,19.9355,11.9437,39.8105,61.0904,35.5834,57.8729,50.8166,38.3716,58.071,80.8227,36.8352,29.5684,62.9096,42.0252,49.7767,32.6839,21.7619,24.2578,34.5926,46.2856,36.4448,29.5707,36.1727,39.7012,26.0543,31.4615,41.2659,44.3385,40.676,166.895,55.9595,51.4371,42.5841,43.4457,26.5123,49.4636,25.958,146.314,46.6894,47.5601,42.7244,70.0362,590.901,83.3147,59.6942,29.2387,66.06,41.8643,48.1941,27.8803,30.7236,25.637,42.7725,38.9894,23.8924,39.9231,55.8779,83.2599,83.4802,39.0154,46.4478,22.2933,56.5358,85.3145,21.2102
NI_48H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1474716,2.43267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,1.33605,0.0
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1475885,22.9825,21.6505,15.2996,25.8055,23.7165,53.1541,1.04,10.3548,12.53,6.15359,2.06828,11.1917,14.3363,13.2529,21.9189,11.4896,20.7874,22.5798,19.4034,17.3862,1.03588,15.4848,9.27591,10.2556,14.5205,6.14266,7.34298,4.09034,17.8442,28.7576,15.57,12.3404,14.3754,9.25498,8.2602,8.14799,10.2,8.21445,32.9336,10.4767,11.3275,14.5998,12.3635,4.09169,17.511,8.20372,40.1476,23.7966,21.461,15.5243,19.5871,130.066,20.6075,22.5617,7.15068,5.10015,17.7037,11.3245,13.2604,8.185,5.12357,16.5779,15.628,7.14878,18.5098,22.4951,18.3434,13.2893,0.0,12.3158,4.11686,19.4849,17.3527,5.15759
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1886700,255.916,178.947,92.5846,299.772,363.69,768.758,36.3209,106.368,157.477,65.5536,75.3779,85.3386,149.233,180.268,166.62,136.152,163.935,238.706,214.177,125.325,138.416,179.19,126.318,190.426,167.704,91.8496,106.772,135.766,90.0689,235.427,103.612,124.113,160.914,98.6365,110.945,129.044,154.717,146.285,352.879,119.13,131.65,163.194,128.306,58.193,157.151,86.7345,546.527,224.066,223.772,146.46,146.228,1915.83,239.565,203.399,96.663,182.149,112.175,183.731,145.383,102.024,71.5692,159.517,115.265,138.725,149.905,191.867,243.154,227.568,231.842,228.46,72.9559,170.971,193.533,85.3146
NI_3H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_646573,2.0668,0.0,0.0,1.00337,0.0,11.8822,0.0,1.01012,0.0,0.0,4.82938e-07,0.0,1.0044,0.0,0.0,0.0,0.0,1.00206,0.0,0.0,5.41666e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.34342,0.0,0.0,0.0,5.30316,0.0,0.0,0.0,0.0,0.0,0.0,3.00683,32.0792,2.00765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00976,0.0,0.0,0.0,2.0068,58.8804,1.01554
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_968247,51.3181,32.2989,31.6146,73.8745,71.3491,180.698,6.22644,24.8775,19.6653,29.2847,20.6704,36.0504,26.1458,41.826,30.8194,27.1006,52.1079,25.2318,54.5459,40.6775,23.0696,50.6425,32.2998,35.8206,57.0021,29.2996,13.5753,29.4612,33.1664,54.9209,32.7314,31.176,33.3479,15.9025,14.0607,15.5282,39.4798,28.1195,48.2367,31.1024,43.8396,29.6714,36.5327,11.3669,43.5003,15.8752,123.489,72.4121,58.8058,29.6324,70.2987,421.369,66.0698,52.7747,32.9413,26.843,40.1679,47.3209,33.9999,27.7887,14.4618,23.2598,29.6999,23.2588,23.4557,62.4862,62.5115,46.0919,8.55321,61.2586,20.5755,37.2258,45.4444,22.1279
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1146128,89.7808,62.9767,30.9361,111.527,120.297,371.374,9.06438,52.2914,39.8819,21.8092,34.6334,39.3095,66.3295,61.187,67.7443,49.9884,46.9981,102.525,61.1624,30.2324,24.2342,71.1516,49.4645,48.2295,45.0851,26.8284,25.0288,43.0273,42.9753,63.9258,45.9397,49.7909,48.9426,53.9676,41.6725,48.1704,74.3523,39.8092,130.393,43.4744,52.3073,60.6007,54.7979,23.0833,70.6164,33.5344,194.966,73.2146,87.0539,59.0853,49.1967,653.302,100.344,53.1395,42.5782,81.8861,60.1838,68.9295,33.146,28.2009,37.3564,39.0694,42.3651,35.1258,66.209,92.7197,82.1675,73.0165,52.492,71.2712,27.9063,71.698,81.4933,34.3533
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_783459,233.312,116.379,78.0223,279.319,186.979,564.969,18.3361,49.4231,119.3,34.9047,66.954,73.9714,129.31,104.763,160.188,117.692,134.375,117.991,121.482,69.28,88.4519,148.784,104.08,86.7257,173.352,49.0216,42.8088,83.1495,76.9076,179.95,107.717,98.8055,106.071,102.933,82.3478,98.5744,108.441,79.2364,249.61,74.0179,129.302,97.779,113.957,31.7937,137.202,73.9916,393.013,153.517,216.814,134.905,128.083,1475.02,200.654,149.021,43.879,110.427,90.9141,131.389,98.4687,58.7024,53.7363,66.9448,97.9478,79.0928,100.498,138.76,175.87,232.272,134.739,144.86,55.4814,111.809,128.207,70.5286
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_2505367,127.807,25.5871,40.9218,112.107,179.597,308.717,11.2611,68.8367,69.9395,37.677,33.7252,45.7709,36.9799,51.0427,55.8961,36.8403,59.0082,92.2089,94.8288,68.2454,76.252,102.01,64.3749,66.6642,90.6336,33.4247,59.3814,64.7462,69.0172,106.361,35.3373,44.0861,46.6593,86.4477,49.2107,37.7291,55.9816,44.0572,131.359,85.8494,106.948,67.1459,48.963,20.2425,47.0583,44.3365,202.498,95.9837,126.504,67.9117,70.38,545.671,118.677,87.7427,25.0558,126.159,80.7787,70.4765,51.4317,26.288,0.0,82.3675,45.941,65.5366,70.7888,145.881,106.91,40.5979,104.368,45.4333,35.8241,78.8039,88.7699,33.7224
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1301103,18.2499,19.0114,11.5749,36.0329,59.944,163.003,1.50234,23.2177,18.9056,7.34067,8.03672,16.5638,21.9343,23.8104,35.0172,14.5962,26.8219,23.7629,35.4549,8.38193,57.1992,26.7179,16.0501,18.5158,24.7538,10.4018,17.9689,18.9136,18.195,22.7527,19.0947,20.0046,28.2252,16.337,26.3838,15.6159,21.5684,12.963,68.0185,29.9008,23.3295,25.7319,21.6093,5.33698,21.2706,17.9563,71.1098,31.0919,48.3056,18.8506,38.6461,307.494,39.524,30.7044,16.8511,23.095,16.8509,29.1697,21.0833,11.0827,16.8846,25.2047,7.37506,25.2305,34.207,28.3746,40.1163,34.3109,3.07737,31.3391,16.4833,33.3954,37.9208,19.8513
DM_I_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_731073,103.851,97.0574,67.9996,139.354,187.721,455.745,9.99922,62.7771,85.9624,31.4579,45.2834,68.5515,59.3789,62.9643,104.299,69.0028,121.041,110.913,114.915,44.7297,75.7438,119.065,72.074,78.8086,103.838,48.765,54.2488,75.0577,40.194,81.7617,73.752,57.706,68.1595,35.4915,76.1005,70.6369,75.1682,61.8953,239.727,95.3803,72.6392,53.5505,47.4295,31.2292,101.051,31.3988,222.074,109.731,104.823,35.3432,50.9473,1060.87,145.219,66.0769,38.1459,117.941,88.5813,99.3955,77.0428,56.9306,30.699,88.5821,65.3719,76.1171,57.9462,113.282,139.821,120.613,105.416,102.932,43.4559,92.1897,88.073,48.9716
NI_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1136807,102.014,55.8068,33.995,149.737,130.077,231.304,4.40403,37.9533,42.9199,17.5487,22.5329,32.0025,58.6197,48.9084,63.0956,66.0032,46.4125,55.3349,54.6097,36.5069,94.3151,72.44,50.0858,74.8952,35.8295,23.4672,44.8239,33.5684,36.8996,101.354,48.5796,36.6735,58.7885,20.0919,39.6239,49.1699,52.2853,34.9391,126.691,74.0686,41.0616,53.651,41.7064,25.7598,74.3656,22.8988,164.3,56.4493,82.4334,70.1674,55.5052,488.231,104.022,54.4675,32.225,38.496,43.4272,62.1733,51.6583,31.2048,34.9847,60.3237,49.5531,46.3406,45.6604,78.2617,79.4379,114.805,36.4613,65.0606,18.5131,53.5198,81.969,30.9367
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1151521,81.9767,65.5912,16.2303,33.3505,35.9466,171.386,0.0,25.4358,19.2759,15.7513,19.1525,28.3113,28.781,24.7191,20.3458,19.0535,46.7084,49.2571,3.46359e-08,0.0,10.678,41.1079,63.1508,0.0,73.8296,0.0,13.4333,38.2973,23.8117,27.6447,27.1102,50.9747,1.19252e-06,48.2382,28.1991,14.1523,0.0,19.7252,151.552,4.71257e-06,0.0,26.1533,0.0,13.6445,0.0,14.8559,60.7609,44.1052,97.3288,32.5772,150.922,187.91,32.5304,17.3154,45.1352,0.0,29.749,30.6092,30.9204,11.8704,24.1853,43.3106,5.64334e-08,37.2949,0.0,32.8308,82.4204,41.2613,25.0188,47.7127,29.1634,56.6141,51.6571,10.0657
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_852519,43.8127,61.6831,35.0116,134.626,51.4184,187.326,5.18742,42.9733,52.9951,0.0,7.09483,27.6384,16.9462,39.9054,51.2769,32.7909,85.3682,48.3508,51.2419,52.4332,57.8335,84.3172,36.2601,43.5982,24.5195,30.6088,38.6965,40.3004,44.5546,67.3848,19.331,32.2283,62.6581,22.2468,34.4824,22.3581,63.3395,29.0055,47.4502,31.0694,51.4598,18.5073,36.4211,6.12077,49.7848,45.9035,145.58,73.167,54.5513,60.1838,66.5296,555.253,52.3846,44.6454,35.0353,40.694,40.2226,28.02,52.6344,31.0094,0.0,71.3586,17.6505,57.5257,15.296,43.535,60.0049,84.6117,30.2556,92.8668,32.8634,46.8541,48.7147,16.7376
NI_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1420630,62.9052,58.7651,21.9291,112.939,111.946,296.962,5.83127,24.1202,53.5855,35.6704,40.8916,54.0391,73.7613,33.9018,72.5334,48.7395,108.963,76.4352,62.1361,50.7121,46.2328,61.312,40.1253,40.816,113.684,15.3516,25.8846,38.4255,40.2698,46.7298,16.5861,43.5481,48.3699,39.5675,24.534,48.2532,66.1809,42.6981,73.8257,30.9593,41.713,54.921,48.171,17.8895,63.5191,42.4198,156.858,78.5389,131.871,59.7597,18.4744,598.018,49.3199,81.6014,67.08,47.1753,29.0866,44.7842,40.4971,23.9804,9.28612,40.0275,65.9733,58.9738,47.2359,71.052,95.9677,65.4758,20.8722,59.9011,19.1534,48.6483,65.7538,20.0523
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1827929,0.0,0.0,0.0,0.0,0.0,4.32194,0.0,1.07388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06317,0.0,0.0,0.0,1.05109,2.05959,0.0,1.02042,3.19893,0.0,1.05788,1.05354,0.0,0.0,0.0,1.02048,1.06316,1.03933,2.03177,0.0,1.05843,1.07684,0.0,0.0,0.0,0.0,2.03404,0.0,0.0,0.0,0.0,6.25374,1.05145,0.0,0.0,0.0,0.0,1.03154,1.03167,0.0,0.0,2.09613,0.0,1.04983,2.10327,0.0,0.0,0.0,1.04574,0.0,0.0,1.04804,1.02943,0.0,1.03454,1.06597,1.07223,0.0,1.04065
I_9H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_809268,74.5698,64.8103,26.073,130.962,93.8489,260.935,4.20221,39.0145,31.2571,26.8649,15.3461,30.1487,43.2103,41.588,99.6599,59.6075,90.4204,66.523,50.2984,38.4808,87.607,53.2782,51.8708,32.5502,86.1842,29.7677,31.4151,37.2199,44.1127,80.3918,37.4164,39.6277,34.3195,57.1069,24.7895,49.3136,81.774,40.2621,173.958,67.3748,25.2731,67.8179,43.7438,9.56288,69.77,20.9165,189.474,52.1883,115.31,43.9348,46.6619,610.048,56.9283,75.7241,26.1326,61.2767,43.2875,60.7808,33.4914,28.9345,24.0497,89.1058,27.0096,28.241,43.6684,77.5599,73.6723,85.7234,23.2042,42.7665,29.158,63.9037,36.8755,33.2492
NI_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_958512,48.6915,35.1933,14.684,88.5954,49.3005,79.156,2.48357,14.4109,35.4527,10.9159,6.63318,0.0,38.125,31.6537,16.0688,30.3658,15.4255,49.0785,22.4915,33.2173,22.1535,41.6091,8.46697,20.8812,11.9323,15.6899,0.0,7.36392,10.9726,25.5485,19.388,22.443,48.3573,22.8466,6.73619,0.0,22.7321,14.7749,36.3309,19.1835,16.0332,20.3235,21.1806,8.82802,41.7524,16.3212,106.051,23.4814,21.5286,38.1579,42.7365,299.877,50.3349,8.55621,25.8087,23.5167,35.9806,0.0,26.4188,21.421,18.3994,9.52292,21.6048,27.6561,37.9835,43.3088,50.6371,54.9525,60.3775,30.8692,6.7656,26.5195,14.668,14.6598
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1203738,2.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,6.0,1.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_39522,76.5468,49.1765,19.9719,44.0646,45.5338,244.563,8.39142,21.6934,9.77649,31.0877,28.6437,26.323,39.5724,20.4169,50.3615,42.1918,78.2867,32.8544,16.9085,45.5338,34.241,30.8904,30.324,47.9784,51.9455,9.50616,7.49229,28.9,25.6624,35.7358,30.3646,43.9151,48.4762,15.2465,43.4433,48.0414,57.6327,26.0167,47.9808,24.3506,15.6905,46.7321,36.4162,22.8639,23.9791,26.1325,172.468,40.221,97.8409,21.1341,29.7576,448.04,47.4329,55.6594,34.8273,83.6178,19.9639,36.4191,57.6477,29.7974,14.7441,23.063,49.823,23.871,15.2167,36.8492,51.1649,42.7175,35.4926,51.6576,5.03116,48.126,69.9327,16.7118
NI_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_631580,147.411,94.1769,22.8495,165.398,187.472,452.755,20.7548,86.3616,49.1364,46.2799,31.6266,14.7545,59.9246,131.577,78.8572,38.5924,163.03,104.019,104.71,71.9271,11.0465,117.973,70.4067,101.192,75.8061,31.1416,30.5388,63.8943,22.9424,130.316,90.2332,84.2577,109.206,82.1386,50.6184,71.5647,70.6329,45.6765,194.51,95.9921,57.5204,73.9134,62.584,43.8436,48.2559,46.674,278.663,148.239,165.834,38.7701,218.464,1034.69,168.689,49.8937,82.5038,113.255,26.711,115.263,121.764,46.9946,37.434,134.348,123.71,125.567,21.3407,68.2999,119.476,170.165,51.7867,156.036,79.2397,99.255,159.833,40.2513
NI_9H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_652719,139.851,69.5524,42.7012,155.945,133.524,413.965,8.29987,60.7627,68.345,37.7277,42.2509,50.7825,75.8586,98.2455,86.1541,72.7092,102.897,119.053,81.2912,57.9613,64.4677,82.1637,65.0139,86.4797,117.563,50.1737,33.1239,58.2056,54.2126,103.912,61.0968,58.6922,85.8385,45.3757,65.849,66.3858,97.7953,57.1058,187.481,68.2637,78.4455,71.6915,57.1346,34.9072,86.2292,38.4593,239.112,135.943,160.046,55.2477,106.23,782.764,136.708,90.7937,52.1241,73.3189,69.9678,70.8484,63.8209,38.0775,33.5056,74.9981,65.5434,121.785,58.5714,92.1492,112.814,125.197,88.9999,112.57,31.0937,93.4047,118.274,43.0513
