target_id,LB_NI_48H_3,LB_NI_24H_5,LB_I_3H_1,DM_I_48H_2,LB_NI_6H_2,LB_NI_9H_2,LB_I_9H_5,LB_I_6H_5,LB_I_24H_3,DM_NI_48H_2,DM_NI_24H_4,LB_I_48H_5,DM_I_24H_4,LB_NI_48H_2,LB_NI_24H_4,LB_NI_6H_3,LB_NI_9H_3,DM_NI_48H_3,LB_I_9H_4,LB_I_24H_2,LB_I_6H_4,LB_I_48H_4,DM_NI_24H_5,DM_I_24H_5,LB_NI_48H_1,LB_I_24H_1,LB_NI_3H_4,LB_I_3H_3,LB_NO_0H_5,DM_NI_48H_1,LB_NI_3H_5,LB_NI_9H_1,LB_NI_6H_1,LB_I_3H_2,DM_I_48H_1,LB_NO_0H_4,LB_NI_24H_1,LB_I_48H_1,LB_NO_0H_3,LB_I_3H_5,LB_NI_3H_2,LB_I_6H_1,LB_I_9H_1,DM_NI_24H_1,DM_I_24H_1,LB_NO_0H_2,LB_I_3H_4,LB_NI_3H_3,LB_NI_24H_3,LB_NI_48H_5,DM_I_24H_2,LB_NO_0H_1,LB_I_48H_3,DM_NI_24H_2,DM_NI_48H_4,LB_I_9H_3,LB_I_6H_3,LB_I_24H_5,LB_NI_6H_4,LB_NI_9H_4,DM_I_48H_4,LB_NI_24H_2,LB_NI_48H_4,DM_I_24H_3,DM_NI_24H_3,LB_I_48H_2,LB_I_9H_2,LB_I_24H_4,LB_I_6H_2,LB_NI_3H_1,DM_NI_48H_5,DM_I_48H_5,LB_NI_6H_5,LB_NI_9H_5
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_392519,53.7108,25.1634,52.8047,45.8448,54.5965,70.9075,56.773,47.8825,69.1848,51.3751,52.1316,60.4502,38.5818,48.2965,30.2171,38.007,11.8297,45.0666,34.4962,71.3018,17.3057,31.673,29.7136,25.6117,94.3189,99.0949,20.173,50.9317,64.3694,15.4696,28.8756,35.8285,27.8741,7.39977,32.1008,223.821,16.6245,71.2344,73.6147,58.4885,49.9558,41.2759,32.4234,31.2059,56.7996,58.8702,24.3563,70.5889,95.9325,41.0933,25.0721,200.081,44.596,12.6896,34.29,36.4701,30.9432,44.6014,42.4975,108.765,39.2126,38.5958,33.0705,27.4675,39.9638,48.6483,23.2026,50.2868,38.9339,80.1771,48.1305,597.987,46.1489,81.3101
NI_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_307144,12.1069,29.1928,30.2282,20.1437,28.171,28.2369,34.3187,35.226,39.2464,25.2359,27.2499,34.2342,28.1836,20.1043,24.1671,27.1878,23.2254,24.1756,16.1721,37.1788,17.1421,24.1424,9.08692,22.1568,50.386,81.7032,9.05057,24.174,42.4048,22.1881,21.124,23.2286,9.06588,1.00711,27.2698,151.193,35.5732,31.2361,43.2796,34.2573,20.146,30.2108,21.1435,11.0701,23.1756,29.161,15.1285,37.2044,32.4737,38.3514,6.03874,105.602,33.2519,13.0793,28.2251,37.3502,17.1137,11.0909,19.1046,45.5492,34.2072,29.2434,7.05062,19.1507,20.1265,29.2087,8.06274,27.1666,21.1711,42.322,32.2477,427.178,43.3633,40.3197
DM_NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_855456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_911834,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,4.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,19.0,2.0,1.0
DM_I_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_667581,29.6819,20.9554,20.8086,16.8628,11.3502,27.1895,11.8028,12.0572,37.7619,16.4446,14.8196,17.7772,7.02714,28.0727,13.1098,7.93951,0.0,7.688,20.0278,24.215,12.4574,36.701,3.57612,8.36625,31.6963,51.231,12.2129,19.2555,30.7249,0.0,24.4644,34.2469,15.5404,6.41372,17.1681,101.156,3.83221,27.3145,27.048,12.2282,18.3183,25.8462,14.6036,15.5539,43.8034,24.0657,0.0,11.1505,18.2117,30.1713,7.05393,58.0643,12.3351,3.56038,12.8179,15.311,12.4319,8.51286,14.6477,6.70398,24.625,23.7103,7.14126,5.47118,17.0573,28.2672,21.9315,13.8689,21.4765,25.5602,39.9381,216.95,5.24083,21.7154
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_403947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I_6H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_755697,0.0,1.00857,0.0,6.01607,0.0,0.0,0.0,0.0,0.0,0.0,2.67762,0.0,2.04035,4.06458,0.0,0.0,0.0,0.0,1.02321,1.00743,0.0,0.0,0.0,0.0,8.16508e-05,5.00965,0.0,1.06397,3.03985,0.0,1.00368,2.0148,0.0,0.0,0.0,24.0519,0.0,1.02018,1.01076,3.04897,0.0,0.0,2.02407,0.0,1.00991,1.80484,0.0,0.0,0.0,0.0,0.0,0.0,3.53454e-05,0.0,0.0,0.0,0.0,1.0,1.57012e-07,0.0,1.01048,1.00401,1.25011,0.0,1.00882,1.93237,0.0,0.0,1.00712,2.02766,1.02699,0.0,1.0,2.00411
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1493769,22.5965,28.5617,21.9399,10.233,6.09527,24.6584,16.5047,29.2735,25.4573,15.6246,19.9273,17.2837,30.5469,25.3377,19.4155,19.2684,18.4367,25.556,11.5318,31.5946,16.8678,21.3685,14.7208,8.26156,43.2524,33.82,13.2002,23.5407,40.4402,5.13079,19.2471,9.31415,6.12576,4.11195,19.5052,114.508,10.5166,26.5444,36.8085,26.4463,17.3635,22.6735,19.312,11.2535,19.643,25.3769,6.14652,28.5983,36.9442,18.4965,9.14871,78.0006,32.1194,5.09018,20.4556,21.9693,24.5587,42.3415,7.13232,24.6793,17.2604,28.691,16.5354,9.15779,23.3383,22.0949,24.6824,10.1473,18.54,23.6227,41.7624,307.251,18.458,31.7464
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1037587,27.1685,28.8333,22.533,16.6125,18.971,28.0849,31.014,20.5733,37.7876,19.7386,37.7755,5.70321,27.2301,20.0183,30.6374,25.7962,10.6197,33.3803,7.60861,13.5786,0.0,13.3225,16.6717,11.8306,63.4035,37.882,11.8211,43.1472,60.8036,10.398,18.3779,20.5994,9.58776,0.0,25.9316,80.5109,0.0,19.4044,31.5025,23.8356,30.4447,27.9474,12.0591,7.35673,18.1071,29.6026,11.1664,40.198,42.6358,36.1235,11.5993,84.9389,12.4236,8.10933,17.0359,4.88136,20.1553,5.86899,15.9427,132.443,38.3879,17.8588,8.66354,7.45368,23.6091,17.6022,0.0,26.229,15.4923,21.4701,57.3285,335.422,23.6579,0.0
DM_I_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_71806,5.24207,9.45574,9.71251,8.55797,2.62245,0.0,0.0,7.30689,2.90494,0.0,6.87041,11.5942,9.91101,0.0,5.40301,6.90895,0.0,5.69401,0.0,3.39485,5.90398,11.3953,2.46677,0.0,2.42516,18.3316,2.30958,0.0,16.671,3.4594,0.0,4.07967,8.68073,1.14967,0.0,30.2613,2.59848,12.3309,8.61393,7.16846,1.9436,3.44932,14.9284,3.72573,0.0,2.21851,2.08561,8.76754,0.0,12.8769,1.88501,28.3312,0.0,0.0,2.95541,2.43588,2.00242,0.0,0.0,0.0,2.24108,7.10737,0.0,6.86934,10.8814,4.25824,1.84894,0.0,0.0,2.69024,2.20572,45.8884,10.7202,5.67041
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_567430,42.9309,25.922,39.3957,27.295,24.9055,55.7504,37.3378,37.9337,31.7943,23.155,37.7062,29.3625,26.5277,27.0719,20.3366,13.4585,18.175,19.3978,22.2641,17.4401,27.4709,22.532,18.8625,10.5797,46.328,63.0995,9.90883,38.0572,32.3033,16.2453,26.8279,29.4885,5.80474,3.60174,19.2106,150.15,10.6234,44.8687,43.4507,28.2641,22.1604,26.6352,15.3289,16.2581,37.5258,34.8758,8.36974,23.2361,55.7757,47.0581,16.4803,102.125,28.733,6.97604,17.026,23.3047,23.4338,24.5567,19.936,81.9649,22.0549,20.4931,20.2756,19.3989,25.1649,32.7271,17.898,23.739,32.6098,28.9738,27.0142,315.482,29.6017,20.4296
I_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1906636,0.0,1.06788,6.25867,1.02602,0.0,0.0,0.0,0.0,1.10734,0.0,0.0,0.0,1.02344,0.0,0.0,0.0,0.0,0.0,0.0,5.36887,32.9899,0.0,0.0,2.05063,0.0,4.10712,0.0,1.01172,1.01148,0.0,1.03706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01711,0.0,0.0,1.02987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.944,1.16944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04348,0.0,0.0,0.0,0.0,1.01539,0.0,0.0,0.0,0.0,0.0
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_530801,45.0609,37.2102,43.5006,31.8301,29.2913,10.0205,34.1466,30.6484,20.4434,35.9112,34.0616,37.4181,34.3883,29.8851,23.8753,27.5974,16.7608,21.2243,30.4835,15.1557,15.6986,33.4838,12.1485,21.683,85.6741,59.5165,24.3886,43.5475,50.7431,8.92528,14.7836,36.3262,12.9193,6.33894,26.0731,185.594,77.0819,53.8638,74.9134,51.1074,26.7114,34.1794,29.8486,8.32629,13.2034,84.6547,9.88141,47.3004,74.2803,45.9795,8.50485,129.292,47.8914,21.4811,29.3165,22.5158,37.0572,32.3339,19.7349,29.3389,29.7166,19.6025,11.4505,8.60014,25.3001,48.9961,19.5318,44.8366,25.2294,52.5083,28.1565,415.936,27.4703,52.9067
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1215108,295.959,208.901,232.924,160.937,120.968,182.933,254.856,195.846,233.987,182.89,234.966,187.912,191.947,179.983,134.955,165.927,124.976,129.977,187.962,189.904,177.91,155.967,99.0,121.0,391.832,369.891,82.8481,211.906,329.742,112.0,98.0,198.874,82.9756,37.0,208.886,919.756,313.798,273.768,302.791,245.918,156.825,146.875,193.946,95.9789,198.819,249.964,75.9474,211.906,1035.68,320.972,95.9789,546.691,235.949,61.9016,171.912,197.826,175.977,184.935,133.97,430.831,228.92,193.959,85.814,119.835,154.974,218.862,129.985,217.908,154.882,276.971,219.959,2508.37,187.739,236.883
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1439994,32.3226,19.6592,24.9679,46.9009,20.2759,11.1834,22.7929,20.3175,40.7521,23.4158,20.8887,49.3669,26.2365,25.1123,18.5112,20.6125,17.4133,22.6787,19.3502,27.4723,20.2491,21.498,7.33635,14.6391,54.5194,51.4965,9.98226,43.9992,48.5731,7.55723,24.0843,12.8331,14.8295,2.88111,28.45,103.395,10.2786,36.1251,45.2119,31.7917,16.9873,17.007,15.9939,13.176,29.2059,29.5173,11.1454,31.4337,50.0069,36.9608,11.2582,94.952,39.1081,10.0502,25.9558,26.467,15.2204,37.5051,21.5751,80.8935,41.7696,9.80045,8.20004,12.5995,29.4875,28.1856,18.9086,21.3994,18.2538,50.5235,31.5392,330.311,34.9913,44.7204
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_2007823,139.215,102.289,136.738,87.7133,87.1916,113.662,143.601,102.438,150.368,110.883,112.79,128.291,110.679,98.5352,77.4989,110.981,67.3994,96.4549,81.255,136.271,93.4562,75.7433,54.6402,69.3438,273.716,253.858,84.406,139.891,198.171,71.4257,93.8102,95.2269,48.3749,12.3358,88.8386,608.429,111.334,198.549,200.298,168.645,91.9827,73.7753,116.532,39.3898,126.317,158.349,42.6039,137.725,173.837,127.258,72.9537,423.742,128.675,52.9857,80.0639,95.8082,100.587,134.313,91.666,296.616,115.04,96.265,58.2334,55.3788,105.627,152.337,66.7374,145.321,90.2071,147.702,112.912,1504.67,148.049,176.569
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_712985,22.8335,32.9754,16.5538,5.57438,0.0,0.0,24.702,11.2051,13.7479,7.91526,8.49081,13.7267,8.05227,7.32648,0.0,3.57363,4.53169,4.46865,4.5393,13.4487,4.04417,9.90591,0.0,6.10756,23.5433,19.6759,5.51034,10.1628,15.1261,5.68375,3.96277,7.24749,9.51497,0.0,14.112,9.84306,6.91145,9.04787,12.6784,20.5544,9.9426,10.8116,12.5488,3.07251,8.21265,21.0084,9.56125,5.30481,8.6709,13.5141,0.0,24.5136,4.4993,3.25853,11.8662,7.84613,19.185,10.6434,3.17624,6.911,11.8813,7.29536,5.24434,3.91994,7.33832,3.91234,13.8318,3.55661,10.2793,16.4253,9.75785,106.863,10.2764,10.2408
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_559516,6.13297,0.0,0.00327401,0.594095,3.66689,0.0,0.0,0.0,1.11617,3.97673,0.0,0.0,0.00967997,0.0,1.77168,2.10122,0.0,5.16963,4.17624,1.55133,6.94154e-06,8.25049,0.540977,9.65917e-08,3.03614,9.83712e-06,0.0,0.0,17.7962,0.547057,1.59962,2.15737e-07,1.02459,3.1454,0.0,0.0,0.0,3.83969,0.00974442,0.0,0.0,0.0,0.0,5.49992,2.13256,0.0,0.526036,0.648165,0.0,5.70055,0.0,8.90977,2.55952e-07,0.0,1.06481,0.0,0.000412308,0.0,1.53875,0.0,3.38478,0.0,0.0,0.0,4.27931e-05,0.0,0.53724,1.57705,3.20349,2.19731,0.0,1.05992,0.0,1.02127
NI_6H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_163285,0.0,0.0,1.48082,0.0,1.53598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79327,0.0,4.81811,1.03957,0.00139697,0.0,0.0,0.0,0.0,1.98466,5.19339,10.4511,1.0299,0.0,0.0,0.0,1.80327,0.0,3.24191,0.0,0.0,0.0,0.0,12.3795,13.3112,0.0,0.0,0.0,0.0,0.0,0.0162727,1.34958,1.78947,1.11294,0.0,2.12188,0.0,4.66087,0.0,1.08811,0.0,0.0,4.13033,0.0,2.14706,0.0,1.05484,0.0,1.23585,0.0,0.0,0.0,17.6554,0.0,0.0,0.0,0.0,2.36674,4.25747,0.0,2.10277,0.0
I_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1088148,68.9604,92.2496,56.8724,28.1145,52.5637,42.5664,82.8136,38.4509,50.447,46.6496,61.2124,54.533,20.8309,34.5651,24.3659,39.7939,15.7163,51.0919,23.9434,43.2078,64.5516,36.4649,47.9981,9.40218,127.079,100.853,41.3216,25.3713,82.2849,47.6133,44.8028,42.15,17.0039,10.6019,49.658,168.335,5.82078,25.3026,43.2256,62.0863,61.7387,10.141,30.8206,27.1019,50.6798,54.5009,0.0,32.9305,57.4376,68.7844,7.08297,124.486,31.7292,5.56393,36.0179,55.8547,38.4418,56.5879,40.9002,109.161,34.3984,25.0911,10.2652,42.5143,39.7443,55.6724,26.1385,28.5381,27.4039,76.9894,50.4684,265.703,43.0346,118.876
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1348754,46.9084,39.7871,69.474,36.3414,35.0314,32.1851,46.3149,64.5618,68.2111,40.5737,73.6535,45.3505,61.448,39.0552,33.8785,36.3157,23.2318,35.0458,38.6564,67.7978,30.5207,34.1786,19.1377,20.9627,87.9964,86.3764,23.7684,44.3285,80.0896,20.0055,33.5096,46.262,23.4956,7.0498,29.7821,256.387,9.74553,49.8286,70.1167,67.1836,39.1539,31.1643,37.238,36.1262,30.2573,47.0111,14.3582,56.4807,82.014,60.3908,15.1129,170.351,56.6555,14.3182,39.7576,45.7656,41.9197,34.2312,26.2325,96.9782,47.8784,39.6876,25.9703,25.847,40.8067,61.8159,29.1367,53.3994,29.2293,65.284,47.1571,646.143,49.9629,40.5747
NI_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_429338,2.75086,0.0,4.215,9.50552,8.31273,0.0,0.0,0.0,0.0,2.50296,8.72624,0.0,1.09899,1.82859,0.0,1.04905,0.0,0.689284,0.0,0.0,5.26655,0.716413,0.0,3.4249,0.0,0.0,3.33589e-05,0.0,1.1676,0.0,1.06641,0.0,0.0,0.0,0.0,13.4266,0.0,0.0,0.943424,0.0,0.0,0.0,0.0,3.34956,0.0,3.99513,0.685057,3.59132,0.640687,0.0,4.48566,3.94308,15.1103,0.367484,2.03695,3.77015,1.04408,0.0,0.359041,0.0,3.50974,1.04923,0.0,0.367733,0.55305,3.24831,0.0,0.0,7.50357e-05,0.545073,3.15219,0.0,3.12336,0.0
NI_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_55400,12.0883,2.32961,18.2825,11.0887,6.86242,2.16258,7.31021,17.2303,6.10975,10.0579,8.48574,11.7648,13.4118,21.9689,8.85909,7.50059,9.06338,13.4059,18.1572,14.5695,9.42134,19.7748,3.3507,9.16133,24.9946,35.1921,6.09312,13.5281,23.938,9.94657,12.3814,18.1187,4.37609,1.02799,7.33439,54.4254,5.80853,18.7273,19.8299,15.7181,10.1402,8.09981,6.45137,7.1613,17.7941,20.5405,6.82946,22.5243,33.3433,21.9572,6.40632,52.7515,14.087,1.22173,11.8533,15.6641,14.1307,14.163,23.0975,45.7832,11.8728,45.2312,2.18384,3.35802,10.5028,17.3313,4.74091,12.1822,13.0799,19.704,16.7092,164.848,7.69906,14.3371
NI_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_42696,10.6903,3.23576,2.15301,2.12209,1.25161,1.03758,0.0,4.27153,0.0,11.408,2.29776,0.0,2.56414,11.087,1.06203,0.0,1.02928,2.19475,5.46441,0.0,1.08208,5.62018,0.0,2.8513,0.0,0.0,4.18558,0.0,12.3187,2.16301,0.0,0.0,0.0,0.0,1.12081,32.3276,5.21826,5.28435,0.0,0.0,1.09814,1.07312,1.09437,2.68249,5.64,8.17773,0.0,2.40711,1.23019,9.95799,23.8672,2.3877,5.78885,0.0,2.14449,0.0,2.11255,0.0,1.05333,0.0,5.5357,0.0,0.0,1.16176,7.61694,0.0,0.0,22.2984,1.0903,5.9147,3.33349,0.0,1.06121,0.0
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1426528,7.1646,5.36199,9.0211,11.1966,13.0335,10.9757,20.3549,27.6808,12.9386,3.22246,16.7248,10.1366,23.4396,4.9632,10.9653,4.00305,0.0,5.77113,7.30242,20.061,6.70831,12.5509,12.0567,1.56553,29.2328,33.5015,0.0,15.6254,18.707,0.0,14.8712,24.0382,13.3789,0.0,13.0579,87.3061,0.0,15.9396,11.3667,13.2365,5.91504,9.27508,16.9541,9.48973,10.8473,13.8776,6.02923,11.0051,32.2199,13.1459,0.0,57.5907,7.17891,8.76951,3.12198,8.37764,14.2274,5.35328,0.0,12.7589,1.96558,12.662,7.35037,5.97257,10.3324,24.2816,12.3189,2.36019,8.09938,18.4,8.94405,119.632,15.5899,13.6954
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1297077,22.4683,16.8297,0.0,0.0,2.93041,2.61462e-07,15.7913,5.59977,23.5947,1.50903,16.1002,0.0,18.5953,17.7026,16.1943,12.8189,10.0218,0.0,0.0,15.8675,0.0,8.95158,0.0,7.77061e-08,11.1987,0.0,1.7245,22.7214,0.0,0.0,21.6769,0.879321,12.0714,1.91717,0.0,73.5081,0.0,26.8603,59.0725,0.0,15.6544,13.9542,0.0,0.0,36.5373,18.4054,6.90757,10.288,29.3554,40.2597,11.4245,28.2824,7.42058,0.0,7.08789,1.16722,2.45327e-08,3.82006,0.0,41.2486,0.00178636,10.2425,0.0,9.69481,0.0,6.52264e-07,0.0855952,0.0,13.2216,27.1587,0.0,170.942,6.51824,4.9653
I_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_195362,77.7326,98.7468,139.6,51.1215,69.6956,71.2869,73.992,77.2718,133.837,66.7995,109.914,62.8841,81.9998,64.2239,52.6999,48.832,127.27,36.9832,42.5505,50.2284,105.087,46.3092,53.262,32.9686,154.105,166.745,47.0952,127.255,154.229,17.9356,38.1998,37.5908,33.6086,11.1007,49.0124,485.687,189.655,130.465,154.569,110.256,47.6111,65.8816,120.651,54.3204,83.4054,81.951,46.4748,98.752,127.022,115.935,24.453,266.488,84.2108,30.6833,60.4926,178.077,91.77,38.2682,63.7947,181.062,98.2648,66.6243,43.6585,72.4745,79.9849,91.9983,25.4165,63.929,57.7691,142.525,62.5696,1344.53,44.3655,24.7238
DM_I_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_772811,0.0,0.0,1.05754,0.0,0.0,0.0,0.0,0.0,24.4102,2.14033,3.37786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27636,0.0,0.0,0.0,1.08647,1.11584,1.08638,0.0,1.14516,0.0,1.69372,0.0,0.0,0.0,2.24986,0.0,0.0,1.16564,0.0,1.08606,0.0,0.0,1.13915,0.0,1.08572,1.08025,5.00863,7.1955,0.0,0.0,0.0,0.0,2.37543,0.0,1.11633,0.435884,0.0,0.0,2.218,0.0,0.0,0.0,1.14268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5049,0.0,0.0,0.0,0.0,0.0
NI_6H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_833382,14.8718,4.55849,5.67487,4.92821,6.78712,0.0,7.52159,6.49569,2.23234,13.5204,4.36312,5.12547,25.6898,6.58292,4.81564,1.05061,0.0,2.06785,2.08812,10.0441,0.0,15.6765,1.08195,5.10728,7.66491,5.30744,6.62461,1.05123,24.2835,0.0,1.06614,5.54653,2.04919,2.09694,4.38619,18.9654,3.05684,9.28143,8.7995,1.05822,2.18798,0.0,1.05215,5.32951,11.7291,24.1388,10.4183,3.04176,1.28824,15.9505,8.66406,8.34057,8.85087,9.92207,0.0,0.0,3.13223,3.20917,1.2296,0.0,3.58417,1.04923,1.05178,13.4314,5.79761,8.77914,5.3724,0.0,6.01671,4.39461,2.41986,23.3183,0.0,0.0
DM_NI_24H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_114901,0.0,0.0,0.0,0.0,0.0,0.0374287,0.0,1.00187,0.0,0.0,0.0,1.08388,0.0,0.0,3.09705,0.0,0.0,0.0,0.0,0.0,0.0,1.00741,2.53741e-06,0.0,0.0,2.01758,0.0,0.0,1.17339,0.0,0.0,1.2966,1.16386,3.0,0.0,3.2761,0.0,1.24615,2.3693,0.0,0.0,1.01894,0.0,0.0,2.18145,4.91015,0.0,2.03969,0.0,0.0,2.0,0.0,1.58347,0.0,0.0,7.04649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04832,0.0,0.0,0.0,0.0,2.77263,2.00513,0.0,0.0,0.0
DM_I_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_23375,4.55616,6.77203,7.06043,19.4753,11.6171,5.07896,11.6912,15.5852,15.0967,3.74702,14.8125,17.5502,8.70374,12.5083,5.98909,7.60751,0.0,13.4081,7.87482,17.4334,0.0,3.727,6.87723,1.70425,34.4734,23.2361,8.99743,25.0116,3.59382,2.70031,11.3947,6.88148,7.69857,2.14432,10.4232,54.3172,18.4407,10.514,20.8596,9.92203,8.84314,4.56042,8.60542,0.0,27.0647,24.2145,1.95635,10.5354,7.92524,28.4663,3.17443,57.5644,12.35,2.91527,9.17177,9.93752,8.28777,4.03181,10.3649,22.6372,9.59529,4.36038,6.00658,8.3961,16.1714,14.2404,1.25598,26.3874,18.0821,32.702,6.40746,187.727,6.12744,51.8843
BL_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1335434,50.1955,37.354,42.9457,33.0537,27.3668,13.8767,41.1443,42.317,52.5065,33.3271,40.0601,40.3104,44.4852,37.2948,18.6168,44.1117,24.4523,20.333,20.4944,36.4873,30.6452,33.1497,11.5365,26.842,95.4514,85.7576,23.4329,45.123,67.3785,9.67292,19.1542,43.504,12.0701,4.86036,20.9846,188.4,66.1718,39.8252,38.6249,33.0935,34.9164,31.8469,28.7453,33.1058,29.144,42.1493,21.0927,39.8949,75.703,48.2382,16.022,113.281,38.5106,12.924,20.4265,45.4005,39.1604,45.7934,29.8896,62.5228,27.9426,42.0675,11.8062,21.1689,35.1565,27.7654,12.1987,38.2277,28.0796,67.103,38.4317,471.024,48.8733,70.1953
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_263515,71.9332,66.7969,77.5927,53.5038,46.8555,47.0613,105.748,62.7964,77.4037,77.0396,57.6897,75.1703,73.8326,47.4349,68.2699,70.5887,33.647,52.3772,57.2684,81.6128,41.6426,48.4309,29.8788,40.6265,130.229,137.154,26.8007,72.2165,115.086,25.076,40.734,56.5755,36.7029,11.0997,40.8819,316.143,164.938,84.4531,102.184,75.7087,43.0547,60.6812,70.4438,32.0042,81.9408,98.5798,25.5451,94.6968,88.0902,69.3952,39.7003,227.819,101.383,30.9792,63.2723,64.0514,45.7357,49.5742,49.3257,123.894,68.2477,66.753,32.2073,31.212,50.3365,65.9767,44.5418,95.2767,50.4583,112.515,92.888,791.16,64.0468,51.7283
DM_NI_24H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_520846,0.0,0.0,9.59887,1.32354,0.0,1.68592e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000269107,0.0,0.0,0.0,0.0,0.0,9.25524,0.0,2.63827,0.0,0.0,37.274,0.0,0.0,0.0,4.73813,0.0,0.0,0.0,0.0,1.40178,0.0,0.0,1.72462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9856,0.0,4.0492e-05,2.53672,4.45259,0.0
