target_id,DM_I_24H_2,LB_NO_0H_1,DM_NI_24H_2,LB_I_48H_3,LB_I_9H_3,LB_I_6H_3,LB_I_24H_5,DM_NI_48H_4,DM_I_48H_4,LB_NI_6H_4,LB_NI_9H_4,LB_NI_24H_3,LB_NI_48H_5,DM_I_24H_3,LB_I_48H_2,DM_NI_24H_3,LB_NI_3H_1,DM_NI_48H_5,LB_I_9H_2,LB_I_24H_4,LB_I_6H_2,LB_NI_6H_5,LB_NI_9H_5,DM_I_48H_5,LB_NI_24H_2,LB_NI_48H_4,LB_I_48H_1,LB_NO_0H_3,LB_I_3H_5,LB_I_6H_1,LB_I_9H_1,LB_NI_3H_2,LB_NI_24H_1,DM_NI_24H_1,DM_I_24H_1,LB_NO_0H_2,LB_I_3H_4,LB_NI_3H_3,LB_NI_3H_4,LB_I_24H_1,LB_I_3H_3,LB_NO_0H_5,LB_NI_48H_1,DM_NI_48H_1,LB_NI_3H_5,LB_I_3H_2,DM_I_48H_1,LB_NI_9H_1,LB_NI_6H_1,LB_NO_0H_4,LB_NI_6H_2,LB_NI_9H_2,LB_I_3H_1,DM_I_48H_2,DM_NI_48H_2,LB_I_9H_5,LB_I_6H_5,LB_I_24H_3,LB_I_48H_5,DM_NI_24H_4,DM_I_24H_4,LB_NI_48H_3,LB_NI_24H_5,LB_NI_6H_3,LB_NI_9H_3,LB_I_9H_4,LB_I_24H_2,LB_I_6H_4,DM_NI_48H_3,DM_NI_24H_5,LB_I_48H_4,DM_I_24H_5,LB_NI_48H_2,LB_NI_24H_4
I_9H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_804187,21.4384,84.3495,14.2358,46.8295,39.9687,49.3662,49.4817,36.7243,76.3646,44.9545,137.94,89.3787,99.0217,50.4607,40.959,61.5793,55.3597,38.4971,33.2352,53.2,57.2248,31.9139,64.2332,3.02826,43.9183,17.1239,70.6967,46.917,41.1993,26.1589,45.8281,30.1506,116.539,32.0115,53.6965,66.0538,12.1895,62.9437,28.5332,88.3901,35.7843,47.9657,70.0901,15.4411,27.8756,3.0733,21.153,58.0959,21.1009,162.786,35.8058,37.4027,37.4494,38.059,44.6029,54.1164,41.3335,73.9553,75.3949,47.9185,51.4996,57.5202,58.1663,48.159,17.7835,46.1254,54.3098,49.8116,29.3475,9.51255,43.7685,39.9341,32.7501,25.4107
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1457616,30.4503,196.9,19.3323,83.1336,39.88,60.3689,75.2525,49.2076,71.969,32.0358,124.039,80.722,72.4152,33.8419,67.4946,52.6656,100.485,75.8396,30.3917,48.814,58.3077,49.2085,56.4234,673.92,55.5205,27.6129,105.712,89.5116,73.3527,44.5929,48.9421,55.17,20.9585,33.741,76.8691,69.0727,25.5847,83.2013,44.6179,138.457,85.4131,110.178,140.702,26.8559,40.4823,9.28309,43.5489,51.245,35.1188,267.493,35.5346,29.8485,54.5535,50.2321,63.0859,96.9834,61.2788,49.8031,46.6928,59.4738,67.1885,73.5992,53.9958,64.3258,25.6162,48.965,62.3167,36.4633,45.3943,29.4162,56.2237,42.6919,54.6661,45.7555
NI_48H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_585210,13.4377,62.3443,11.7911,33.4449,14.247,25.1408,31.2592,19.0613,32.1757,18.2741,69.0967,47.2445,39.3103,16.1459,34.2464,39.4484,56.7761,22.1524,16.1792,21.1533,31.7317,25.0925,29.6095,5.03966,32.0983,14.6355,48.0692,33.7267,16.2112,13.7355,13.572,18.3178,42.2154,25.6391,28.6747,26.8961,10.2836,35.0388,12.0722,67.6547,28.2714,34.1183,52.0163,12.0526,7.21635,2.02406,19.1627,44.1124,9.17114,116.648,26.3196,22.4869,28.4263,26.5084,38.6139,31.334,24.2636,39.2432,38.3811,22.4279,27.9312,38.9811,28.5054,23.4179,25.3889,26.1573,24.094,16.3476,15.0877,17.1402,21.439,12.5446,25.3275,29.0931
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1216333,50.9041,341.634,37.4069,111.228,75.3593,68.6008,87.9259,126.541,107.451,55.9702,214.168,106.675,113.959,35.3176,104.02,79.8165,159.918,114.196,49.095,86.13,80.775,118.167,98.4583,1197.68,76.0834,48.764,170.285,155.917,125.243,66.9151,70.6179,75.6553,146.182,52.0615,112.577,181.051,56.3001,141.746,46.2381,174.067,144.313,178.345,217.545,42.9709,82.352,9.26948,55.5036,94.4912,39.2701,491.217,66.7495,109.893,136.894,71.5255,63.9587,103.054,127.176,99.6055,108.869,100.929,107.446,101.068,104.433,103.426,53.041,80.2864,122.543,68.5627,80.7103,40.6325,73.8613,69.3685,100.125,88.9304
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_684834,36.7407,222.024,30.4412,90.5718,53.4117,56.31,60.8865,78.0443,71.7736,55.1842,152.793,163.661,82.6159,31.6383,59.7906,59.1293,98.0915,60.0353,45.5342,80.2887,65.1564,66.4524,90.8901,447.102,75.7962,41.6534,90.0433,94.1161,55.75,56.4285,53.1852,53.0824,63.1576,31.1391,88.4151,95.2372,24.349,74.1987,41.1138,103.203,88.541,91.6901,121.109,29.0722,21.479,14.0102,57.0853,71.2572,31.3815,261.04,55.901,36.0178,71.7878,59.2886,67.2949,75.9219,81.6894,96.3887,64.0244,58.8337,51.0774,93.7704,64.5542,62.5735,61.4984,41.7046,76.8545,54.8232,66.3968,23.3754,51.4471,45.5825,63.8453,44.695
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_777972,13.7361,62.3037,5.76211,15.2246,8.65565,17.246,28.181,22.0404,25.7983,26.3253,43.7805,16.8421,22.9899,10.2455,14.3058,18.2794,31.9399,13.7822,3.03894,11.3043,13.5264,14.2554,20.1915,210.885,17.0078,6.56669,25.3439,24.6417,13.8356,12.5855,39.4192,12.8229,131.06,11.5851,16.8926,18.8993,5.08447,12.473,5.99377,47.4051,9.3145,23.8142,28.462,8.56592,16.9204,0.0,14.5679,18.862,3.81229,84.8539,19.4718,8.71046,34.3422,13.054,27.3484,8.72279,16.5531,16.5783,11.1833,16.6543,27.6006,21.7219,26.0642,13.4615,9.96403,7.7112,21.4053,12.4918,10.4659,15.0906,13.9509,13.6562,25.6761,4.56548
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_906164,59.3507,315.33,30.5534,83.4531,95.146,88.3588,97.3232,78.1911,85.4319,61.224,200.288,106.313,113.679,48.2963,115.209,102.661,145.609,99.8939,61.6384,67.4561,93.0745,91.1652,170.709,753.853,63.4637,36.1543,143.032,113.959,105.753,100.332,84.5503,98.3725,71.246,39.7499,137.3,107.21,45.8906,105.12,42.821,222.873,107.97,117.632,164.922,36.5001,49.1919,7.34768,59.838,90.1091,34.2013,402.474,60.8969,72.3438,88.0522,78.2454,97.8032,154.045,137.782,122.455,114.415,75.5979,89.1971,92.727,82.8822,95.0139,47.0477,74.4027,140.184,58.8067,69.8597,50.1446,70.339,55.8449,65.2011,61.8808
NI_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_219088,125.765,810.794,70.0491,317.357,243.269,221.876,270.707,182.593,242.426,165.483,441.638,488.457,346.603,142.646,204.679,227.811,390.451,277.394,138.951,264.621,220.954,235.065,250.625,2479.95,224.227,103.416,309.633,355.925,217.285,180.055,203.81,206.929,288.517,131.531,254.042,297.48,111.132,289.996,117.077,388.306,203.706,361.991,419.218,133.247,144.464,36.1969,177.465,199.86,93.9011,1037.7,208.851,157.955,248.784,183.72,208.843,357.73,316.212,281.61,288.062,187.191,259.276,320.934,320.106,241.881,134.885,138.143,404.592,225.601,187.266,104.886,142.807,132.977,252.249,173.925
I_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_60635,13.1715,39.3617,5.01139,27.1326,30.1386,18.0906,18.0457,14.0585,19.1189,19.167,46.0588,42.3676,37.1777,11.0458,21.1544,37.105,51.2625,23.0547,12.1036,22.0241,14.0681,16.062,14.0583,2.02445,26.1249,10.0888,51.7444,31.5259,17.4051,14.0719,36.2755,18.211,30.1294,8.09213,34.116,26.3104,7.04294,22.3503,6.52805,44.089,33.1201,27.9126,45.1591,10.0414,17.1773,2.01325,11.0302,28.0556,6.04755,109.259,24.0682,8.01508,28.1772,26.1245,19.1219,23.1188,20.057,29.0312,48.5533,18.2909,24.1441,26.1804,33.175,24.0597,6.0043,38.2313,22.0774,13.0513,13.1435,7.04216,30.254,15.2841,31.8727,16.0528
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1441338,40.8882,263.213,30.8822,101.759,85.7622,71.3208,51.0853,55.1075,85.363,65.5227,113.301,131.376,93.2332,60.1472,87.1513,61.4205,134.05,87.8193,40.1879,62.5855,49.1932,62.1195,54.7216,765.451,55.1741,48.7286,91.5414,124.778,87.0472,72.3137,48.0896,61.5566,56.1391,39.4947,90.1485,112.629,46.5769,95.4265,37.5598,169.279,102.688,112.64,185.479,30.7482,52.4394,14.9222,69.0625,75.882,41.147,416.549,64.5179,91.2824,107.004,86.1919,71.9139,77.5824,59.3851,128.01,55.8648,72.6211,62.3058,99.7235,108.482,57.4254,23.352,66.2959,111.766,84.2725,54.5574,35.569,81.1706,54.6997,67.7313,61.5122
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1197633,15.592,57.7728,7.46203,37.2261,25.5352,20.2147,23.656,21.7698,22.4732,8.40045,76.3116,26.5635,34.1722,23.7345,16.9115,30.4187,31.7233,14.4269,26.1334,19.1189,34.8037,24.0888,27.7829,4.52775,33.7077,8.03349,41.6626,25.4529,11.958,22.4164,39.4584,26.8243,54.3373,12.0041,44.5501,35.0471,3.00667,40.8202,10.5561,44.1297,26.3844,45.7512,31.6168,8.93495,15.9138,3.3526,12.0889,31.8416,7.02401,80.353,31.9127,18.2353,20.9536,27.6765,37.3569,42.7154,25.9463,18.1989,30.0373,36.4923,26.5676,35.5351,29.8872,28.1785,21.4293,21.217,21.5624,20.4422,8.41168,4.61008,15.7433,23.8152,20.9222,17.8042
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1443163,88.4192,378.053,49.0782,153.852,143.039,125.427,126.554,105.823,150.356,126.901,301.811,244.292,188.491,91.4755,155.699,165.785,204.734,138.66,95.7512,167.416,124.114,138.886,176.971,1074.72,113.976,89.9909,213.795,208.191,148.698,123.788,162.598,120.728,260.326,66.3522,167.559,168.304,73.5307,233.671,63.784,252.522,151.802,186.9,270.239,67.1619,71.3392,17.5197,93.3636,138.431,65.9143,686.517,126.009,158.66,155.898,121.814,148.988,187.37,167.156,201.656,196.374,147.956,149.936,171.296,163.011,141.995,114.346,87.6306,204.798,130.357,102.245,48.3474,116.515,99.1987,135.286,113.578
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_127741,40.0322,153.68,36.0392,70.1512,80.169,63.0477,62.0671,57.1673,107.683,64.846,169.19,129.497,142.248,65.0655,76.2117,109.205,116.109,56.0343,47.1539,74.0503,81.2018,91.5237,91.1055,16.0424,83.1076,36.0372,104.114,71.1506,78.3096,51.1383,81.3432,62.1177,149.642,61.1363,98.1298,93.6481,26.0524,86.1027,35.1425,142.17,71.0764,95.6565,112.161,30.0177,34.0975,10.0337,41.0419,81.8814,25.0698,261.087,64.5758,87.1299,68.1425,66.1655,58.6075,100.195,84.0727,80.0242,117.258,64.1487,68.1541,111.721,80.6587,66.2686,75.0158,79.1055,102.167,68.1137,42.4118,31.0527,66.1602,40.1868,66.7252,54.0684
I_9H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_638771,13.1841,55.1082,16.2561,23.4798,10.3514,24.5144,27.8243,21.4259,36.4447,20.3411,77.4172,39.1853,34.7977,23.3076,18.3655,22.246,40.8571,31.5037,20.238,19.2258,29.867,25.589,14.3099,131.594,22.4956,10.8063,35.4923,37.472,26.3987,22.7108,21.2931,25.5219,20.7813,18.3881,51.886,46.6513,6.12983,29.5605,12.1548,56.2317,20.4294,26.864,50.0264,6.15521,15.163,5.89051,14.9051,45.4411,11.1981,109.038,24.322,25.4374,29.6482,27.2697,21.6317,34.9752,34.6734,28.4103,39.4743,23.7755,24.3953,30.7826,28.4906,17.3066,13.2602,22.7659,36.6709,21.5883,17.937,11.4151,23.3458,20.3019,20.8378,19.3883
NI_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_755728,5.90162,55.4585,24.394,19.4977,8.90956,27.0834,12.7887,22.578,7.53647,7.27893,90.1149,19.8211,41.5961,4.39206,19.9102,16.4234,33.2716,10.722,16.7016,28.0273,12.5446,17.28,15.9495,97.2371,18.9235,9.66431,24.797,31.9177,4.68938,14.6382,13.8433,17.9464,6.45089,2.90829,14.4207,17.6212,8.99445,26.7444,14.1861,44.2049,21.4666,13.5553,39.9789,7.18498,24.2721,3.60929,22.2628,15.3182,2.67393,76.1707,0.0,6.15041,41.5564,9.8032,22.9032,22.128,28.326,37.1376,11.4747,21.7726,9.91477,10.5982,29.6662,17.7223,7.4823,16.1505,10.4654,14.7154,4.42306,11.4248,13.8126,15.7029,23.9995,6.8896
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1318515,28.1015,162.264,19.8717,78.3785,55.4489,72.7008,52.4401,59.2275,72.5869,65.6205,159.465,96.6861,104.05,31.2407,77.9678,56.8573,97.1549,75.218,35.8235,53.6195,39.745,74.5575,74.9356,600.887,50.4208,30.7585,74.9435,90.9995,93.8159,59.1768,54.9036,55.5435,90.8007,38.8361,76.8416,81.4546,19.0755,74.1651,45.5888,161.038,78.5313,92.7245,155.313,38.4341,45.1086,7.42199,43.0632,59.6763,24.4745,340.369,47.7221,54.3226,82.9373,52.0104,56.4995,78.6731,82.641,125.092,85.8696,59.8336,72.4835,83.6072,83.2672,43.2695,45.8246,73.0351,99.94,56.9411,49.4846,28.9739,62.8794,30.9245,81.1692,49.5675
DM_I_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_462222,2.19449,10.9032,1.00718,1.02891,109.231,0.0,3.06834,1.00932,2.04798,0.0,0.0,1.0482,1.00551,2.01944,11.3819,1.1795,0.0,1.00355,76.7015,0.0,5.08104,1.00386,0.0,7.74179,1.00328,8.92694,7.15794,6.6757,2.39542,2.55539,0.0,2.55182,1.00464,4.02878,1.03066,37.7954,0.0,7.30215,79.8111,1.00518,7.15146,2.11323,1.09181,0.0,8.38065,0.0,0.0,0.0,2.13566,3.14036,1.39039,0.0,2.0718,0.0,0.0,0.0,45.7497,1.00431,3.18337,51.379,0.0,2.05145,1.0519,1.01363,0.0,9.59011,0.0,0.0,0.0,0.0,0.0,2.03812,2.02198,0.0
I_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1002251,20.0067,42.6639,10.8956,36.1586,41.2199,38.6438,20.6475,16.9799,37.9394,28.6465,72.384,40.1077,46.1761,24.3797,34.8874,50.1007,42.641,20.3161,13.8932,27.765,31.6657,28.9075,26.7281,9.97297,25.3482,14.0899,36.6995,28.4408,29.3753,17.3745,29.4128,18.197,18.4137,12.8862,36.7231,26.1409,7.65718,37.1723,12.6943,63.2958,36.5008,37.4232,33.799,13.6418,15.4981,3.19452,21.4531,38.2578,12.4432,123.999,25.8683,16.8066,39.8676,23.643,26.6955,38.0407,19.5576,34.7959,38.5975,24.2948,46.6139,29.1063,36.9487,24.0948,41.7349,30.1894,20.7619,19.2335,17.8825,4.21135,15.9645,26.1408,13.6418,16.9771
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_974747,64.9441,259.736,45.9769,131.434,77.2398,115.104,86.7969,86.7397,110.712,67.6985,269.949,333.126,149.858,62.5197,124.668,112.92,164.395,129.298,86.3227,94.8657,93.6355,88.9552,122.772,1059.77,67.4173,49.8559,180.465,166.079,118.568,72.9113,102.101,79.9952,95.3894,35.4543,104.687,117.247,64.0457,106.716,58.8566,185.802,109.454,158.478,190.872,36.3786,62.7436,11.0492,83.1082,93.2361,43.0472,510.178,68.5645,79.4332,126.206,98.8449,88.3876,133.581,117.378,133.747,125.451,122.338,117.5,151.269,108.221,93.316,92.551,79.862,110.284,81.1252,80.3398,52.4201,58.8763,71.7684,109.109,80.8794
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_81443,9.09236,58.2484,12.8218,19.6629,19.639,53.9213,23.9554,23.518,27.2894,20.9893,64.769,37.5845,38.2396,13.2525,10.5433,20.8451,34.3096,32.1134,15.4281,16.1502,25.884,21.1803,51.496,413.071,22.4061,13.7591,52.6848,28.6697,36.9022,17.9044,20.7088,13.4808,3.57341,8.58641,20.0628,47.9814,3.19816,32.2001,20.1003,46.2395,22.7757,50.8259,64.1597,4.91442,21.4481,0.0,7.95177,29.8962,6.88044,133.206,17.1919,33.5261,35.6037,26.9382,22.5603,30.7541,34.7619,21.3168,17.115,20.8201,15.4711,22.6317,28.4007,10.0615,12.7038,23.065,18.6343,22.4986,15.0764,17.6066,18.246,6.54864,36.6792,12.7885
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1193416,107.246,989.502,83.6415,306.163,534.95,271.331,392.017,189.668,191.115,199.195,487.77,1780.36,429.276,126.914,377.88,116.684,534.978,200.214,112.199,143.905,369.556,368.529,460.126,1728.37,335.775,103.699,276.66,198.152,251.685,378.497,241.116,245.181,616.145,179.949,201.476,252.309,134.877,347.298,128.659,722.315,360.024,705.849,600.87,163.77,84.0197,65.3945,283.377,437.4,96.389,2196.86,131.502,273.023,393.938,281.984,389.612,465.264,305.696,184.796,183.454,508.582,258.558,484.127,278.417,316.028,168.206,376.792,411.737,282.599,254.42,212.262,176.997,111.138,114.41,206.905
NI_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_924938,23.1917,143.408,16.1525,95.0041,54.7352,33.9917,41.5428,27.6549,45.214,35.8732,168.054,61.7149,35.071,27.9096,58.3675,41.8721,70.1725,47.0446,27.3453,36.3859,53.2752,31.2694,82.6967,572.792,48.331,10.955,80.3571,66.6387,80.9093,36.5126,50.7212,30.3408,25.9956,30.7745,52.3348,62.4093,26.0739,52.0916,16.0254,99.8272,58.8817,80.0263,115.479,30.6902,22.0683,8.34534,21.2652,27.0013,25.335,224.259,28.3301,17.9184,51.9312,37.1132,44.0604,42.6587,31.5049,76.7451,49.9358,60.0381,39.3605,26.472,31.1017,40.9597,28.3908,16.2122,92.2918,43.5832,37.9686,31.9906,50.3846,12.8471,52.0287,19.6966
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_186561,21.725,208.18,24.4044,79.5035,39.8214,59.2255,82.8915,53.0616,91.2705,40.5903,94.7567,100.842,75.0565,39.2065,82.3693,61.4032,98.2814,71.476,40.7982,63.8359,63.366,57.4661,132.128,479.588,44.373,34.7923,94.5784,100.695,74.156,46.7163,56.549,40.2752,60.8868,41.6923,74.93,73.7324,19.6771,81.4077,28.5099,126.706,79.9258,92.965,130.994,31.2642,33.5332,6.76061,53.638,63.0976,28.6795,311.959,64.1474,50.6504,66.35,39.4147,78.8861,97.2285,92.8606,46.2517,71.0782,61.7494,83.9401,62.6685,73.8706,61.0248,44.2847,37.3462,100.867,52.3979,40.6062,23.5261,57.1858,31.0676,64.4731,50.9598
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1423320,22.2793,100.365,7.58571,28.1869,18.5115,24.8602,37.8917,35.844,29.7758,15.1288,64.4739,51.2369,40.4057,18.858,21.8475,28.9196,52.8583,29.5939,19.1112,25.2354,13.1527,20.4102,25.0172,318.853,43.706,14.9468,55.5799,39.1665,39.8377,11.5957,33.86,20.7826,37.168,17.1405,31.5746,53.9167,10.4749,38.9344,16.2482,88.5013,33.664,33.1843,73.8425,17.8116,16.729,2.957,34.2088,16.2113,14.615,149.757,24.5274,49.7191,35.5867,31.5247,33.1772,51.0423,28.7306,40.2024,37.2729,40.3528,31.1411,45.2657,34.1857,35.0665,31.4925,23.1608,37.8544,13.5077,27.4831,9.3708,15.8557,17.7335,31.7686,21.1449
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1795598,23.0545,77.1488,12.1825,24.3493,35.0267,25.4917,34.8386,21.3365,40.2979,29.2239,82.941,53.2709,38.1044,23.3846,25.6253,33.7399,26.8485,42.4619,26.0522,33.6416,23.5136,22.1339,46.2009,65.578,41.2408,15.9167,37.4917,36.1069,28.5427,15.0508,32.6328,30.7003,32.3703,20.8448,27.5669,58.4262,16.9179,32.8445,20.9632,70.1788,43.5701,41.4164,64.5061,6.54409,20.0084,6.29436,26.173,31.8447,14.8824,121.794,16.639,16.0224,27.7174,15.5115,25.5119,18.5801,35.8528,46.2158,46.2606,32.0623,21.5507,29.3495,36.9518,35.3694,31.3956,32.4801,55.5181,36.3812,31.8997,7.61214,39.0999,11.0611,34.9579,11.0751
NI_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_712814,58.7624,441.112,38.5006,158.575,133.483,127.717,188.276,110.563,188.576,109.144,316.087,265.39,204.398,87.7608,168.579,142.366,234.633,142.772,75.917,167.369,116.517,146.938,138.994,1652.64,113.689,74.1365,222.544,214.938,190.737,114.169,136.725,86.1286,96.179,70.4742,167.668,183.582,59.9829,184.538,69.24,283.81,158.227,208.907,300.497,37.4415,79.3149,17.7267,116.849,144.181,78.0688,711.308,87.0695,87.9569,180.504,159.866,145.473,169.652,213.138,202.722,123.855,181.032,140.344,183.597,153.371,130.231,127.341,109.008,213.238,112.979,94.9073,88.862,83.1071,76.9643,163.796,104.763
NI_3H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_624265,27.1985,162.836,16.0064,51.8043,52.9268,51.1794,45.3537,32.1664,41.9863,30.9106,64.5059,113.48,57.551,18.7876,42.5816,44.1445,99.5234,37.4472,27.3157,61.8785,36.6878,59.6434,89.8925,439.325,42.366,28.4163,73.9277,78.7775,99.2156,41.8791,49.1792,67.1473,30.114,14.9165,54.4024,77.1852,34.8687,64.5625,33.8801,120.33,63.0045,87.8244,101.228,27.4258,30.4997,7.80307,30.5582,49.5614,28.584,202.958,36.5246,60.5869,67.5777,35.9487,40.5024,62.9903,52.8416,43.914,35.0092,92.0873,53.4932,60.9394,42.5068,37.3755,64.5141,31.3371,82.4738,40.3674,30.8534,31.994,39.8276,29.4512,37.0236,28.666
BL_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1297505,13.4544,82.7831,9.99056,55.3495,27.431,32.4119,31.4274,25.4436,37.8462,30.5125,77.2466,71.9876,57.4317,21.5128,33.3779,37.4623,58.0952,34.1568,16.0254,25.4934,36.0589,41.5568,54.9706,183.979,36.372,16.3941,43.758,46.6056,44.9399,23.2525,19.5783,18.0301,22.2738,7.43091,32.5445,49.4953,8.01329,30.0012,12.8278,59.6803,28.1257,47.0438,67.0726,17.0989,27.2584,5.99307,25.1143,34.4358,12.8331,173.318,36.4713,33.1684,30.5506,40.1093,36.7691,63.1083,49.1693,49.3428,37.371,28.6496,46.0347,49.7663,37.4923,39.7191,14.1473,39.9721,47.3667,35.7161,39.3763,18.3484,20.213,29.3344,24.5538,26.0526
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_546163,39.8519,311.76,35.97,116.549,91.9456,86.5147,115.599,89.1271,109.162,99.1788,225.869,206.526,148.076,59.9214,118.261,92.1457,140.19,134.83,40.4528,99.3556,88.58,102.018,120.981,858.448,99.3276,44.9019,195.126,135.829,112.479,77.8714,104.513,84.9435,69.6978,43.1096,109.64,152.184,33.784,147.402,66.5797,208.028,112.239,150.204,204.693,35.7787,69.5822,14.6397,65.4663,75.3,43.5191,494.986,55.9077,111.587,117.509,57.0973,84.2617,105.17,127.215,124.111,119.439,141.835,108.678,154.805,122.496,85.8268,45.6758,66.6274,108.891,86.3717,82.5942,64.6286,105.297,49.3093,118.161,79.4117
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_861976,18.9321,66.3422,14.5473,16.3226,16.4817,17.8074,40.7937,23.2138,26.2923,9.91481,133.063,38.9727,24.0486,16.8777,19.544,18.3299,34.6592,34.8005,20.053,19.1197,11.8071,30.2653,26.0724,180.295,48.5565,12.8847,36.6582,34.6006,18.2422,17.5487,25.8675,16.878,19.2089,10.2673,29.1918,14.5377,13.1176,30.4055,11.7812,79.7265,27.7145,28.2972,33.2037,24.1474,13.5066,0.0,6.61047,30.0595,10.0402,75.1528,10.5931,5.69732,43.6949,16.6093,27.7221,30.9137,34.8439,17.5587,34.8151,21.8852,31.9316,15.572,18.6596,25.6761,16.8296,15.1572,35.3805,14.8864,16.2955,5.02382,16.9863,16.0348,24.6889,12.6133
NI_6H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_63821,4.03378,151.31,2.00456,7.03894,8.03696,4.02013,4.01445,6.01973,18.5527,5.0451,17.052,10.0977,13.913,4.02085,10.669,15.2515,19.338,4.01636,4.26661,6.00656,6.12848,9.53778,17.4685,0.0,5.02847,3.33832,16.2215,5.67419,30.209,4.04954,4.35694,10.6853,19.0819,11.0936,8.12226,20.6738,0.0,16.3651,4.21189,17.5347,6.88126,7.18913,10.0654,2.10997,2.11648,2.10028,7.22863,16.0792,1.38765,27.5245,6.02307,8.01508,11.091,6.03857,13.2438,10.0641,4.37548,11.1028,5.03349,9.09392,11.9301,5.04048,9.05568,18.3016,3.21297,8.12046,7.02619,13.0646,6.27492,0.0,7.48077,4.17673,13.1469,4.01422
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1222747,22.4564,141.643,24.6221,48.2957,30.1833,52.5573,20.7256,38.5163,34.0927,45.1137,114.55,58.5466,42.0107,24.9001,54.7063,32.7549,75.0706,52.3944,15.3744,34.6243,37.4804,47.6073,32.0293,539.55,51.6066,21.3939,65.5044,77.3008,62.3498,25.1641,43.0111,37.7253,46.1727,29.4123,50.7537,82.6676,22.9769,52.0315,36.8388,56.5911,55.5673,73.6222,105.346,22.6594,31.4117,9.09905,42.2711,62.5526,16.866,210.742,16.4187,41.9622,58.7873,39.8451,36.0074,69.4833,72.3101,69.1776,61.5185,45.0191,51.3819,55.0715,52.13,32.1583,18.5828,27.5655,68.2275,41.5393,53.7182,15.9102,39.7851,27.0017,42.5095,46.5843
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1297586,19.655,110.664,7.36898,39.0683,51.9023,29.5986,35.3044,16.0102,36.376,16.5973,49.6737,92.0425,55.7597,22.5321,29.5537,41.3271,58.5753,30.3683,25.2109,35.6279,23.9626,16.49,36.1421,349.266,16.5751,11.7281,56.0475,64.1219,36.1819,30.4256,25.6675,30.0572,24.9313,27.4702,39.465,50.5649,26.2385,44.3404,14.4385,73.4375,36.3308,88.0132,78.035,24.6327,22.5761,5.20236,26.4833,38.9511,19.4555,182.705,17.2097,32.0943,37.6713,41.612,38.8838,22.0764,31.2833,35.8329,51.8796,46.4781,34.9837,84.0807,36.5097,27.0261,12.7849,29.6687,62.8677,34.4783,24.3345,18.7045,22.2336,28.6342,34.6842,27.0232
DM_I_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_229940,27.3544,61.4095,11.8195,30.6116,35.4068,24.5857,23.0348,20.1174,43.4547,38.6685,58.7107,43.8971,53.5856,35.389,38.4027,42.3738,50.7966,20.371,17.1217,24.7685,45.9569,35.6969,37.7728,1.02924,14.1575,21.1634,34.601,27.8688,26.8031,25.5786,34.1957,23.2816,30.4396,16.399,44.207,40.4273,10.2916,33.0245,21.4481,57.0759,44.1818,49.1759,46.0996,15.8801,17.1535,5.03021,27.9711,39.4955,16.3077,80.4374,32.8194,14.0297,32.9567,25.2047,24.7956,40.2054,21.0566,26.6241,35.209,32.2861,42.7913,58.5383,18.6563,35.3224,22.1801,24.6504,46.7415,19.5589,23.0253,13.1072,18.2715,17.5405,26.2825,17.2345
