target_id,DM_NI_24H_1,DM_I_24H_1,LB_NO_0H_2,LB_I_3H_4,LB_NI_3H_3,LB_NI_24H_1,LB_I_48H_1,LB_NO_0H_3,LB_I_3H_5,LB_NI_3H_2,LB_I_6H_1,LB_I_9H_1,LB_NI_24H_2,LB_NI_48H_4,DM_I_24H_3,DM_NI_24H_3,LB_I_48H_2,LB_I_9H_2,LB_I_24H_4,LB_I_6H_2,LB_NI_3H_1,DM_NI_48H_5,DM_I_48H_5,LB_NI_6H_5,LB_NI_9H_5,LB_NI_24H_3,LB_NI_48H_5,DM_I_24H_2,LB_NO_0H_1,LB_I_48H_3,DM_NI_24H_2,DM_NI_48H_4,LB_I_9H_3,LB_I_6H_3,LB_I_24H_5,LB_NI_6H_4,LB_NI_9H_4,DM_I_48H_4,LB_NI_48H_2,LB_NI_24H_4,LB_NI_6H_3,LB_NI_9H_3,DM_NI_48H_3,LB_I_9H_4,LB_I_24H_2,LB_I_6H_4,LB_I_48H_4,DM_NI_24H_5,DM_I_24H_5,LB_NI_48H_3,LB_NI_24H_5,LB_I_3H_1,DM_I_48H_2,LB_NI_6H_2,LB_NI_9H_2,LB_I_9H_5,LB_I_6H_5,LB_I_24H_3,DM_NI_48H_2,DM_NI_24H_4,LB_I_48H_5,DM_I_24H_4,DM_NI_48H_1,LB_NI_3H_5,LB_NI_9H_1,LB_NI_6H_1,LB_I_3H_2,DM_I_48H_1,LB_NO_0H_4,LB_NI_48H_1,LB_I_24H_1,LB_NI_3H_4,LB_I_3H_3,LB_NO_0H_5
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1054130,19.3935,63.8953,75.0841,38.358,81.6858,36.2164,69.9129,90.4928,85.1398,36.945,39.4683,66.1529,37.6472,21.9049,35.5057,61.2465,69.2955,42.3264,89.5328,39.8173,89.9174,64.5544,698.996,35.8851,140.815,98.9472,81.6809,52.4951,181.579,66.9999,28.4648,52.7248,69.1054,73.6771,99.9416,55.8687,73.1811,84.5914,30.1326,48.102,61.3219,11.6996,45.1197,42.6743,85.1485,52.1659,43.3318,40.568,22.3344,76.3721,40.3218,78.1719,29.5156,59.051,87.2253,111.927,74.7986,88.5114,66.4659,73.6125,81.0109,73.7441,33.316,39.624,42.7674,29.5716,13.1478,43.358,286.586,88.7421,138.9,36.9441,70.8035,120.898
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_937915,0.0,0.0,60.9564,0.0,0.0,0.0,1.10256,17.8997,42.2666,2.60865,8.88631,0.0,0.0,5.36855,1.10752,1.19269,20.3151,0.0,0.0,0.0,0.0,0.0,0.0,1.03586,0.0,0.0,0.0,0.0,49.5554,0.0,1.60929,0.0,21.0064,0.0,0.0,2.04281,0.0,1.09608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13644,14.8483,0.0,6.33747,1.07432,0.0,0.0,1.05782,0.0,0.0,0.0,0.0,0.0,0.0,2.18845,0.0,0.0,2.10171,0.0,0.0,0.0,0.0,10.955,0.0,0.0,2.18963,34.3082,0.0
NI_3H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_357037,133.388,251.371,328.621,101.061,229.908,266.879,329.414,371.007,294.812,182.712,174.365,175.543,239.96,94.5987,111.173,168.294,258.897,134.236,240.189,133.337,359.199,233.368,2617.03,176.697,224.683,342.417,247.506,137.261,711.502,228.975,91.081,184.753,186.914,160.019,232.944,135.048,513.648,239.174,191.123,182.118,218.109,155.563,176.725,134.818,210.34,175.963,171.862,110.713,119.511,217.886,202.234,289.619,209.078,142.108,125.732,226.118,204.285,255.452,236.131,254.557,276.093,226.552,121.543,154.155,200.199,90.2522,29.8184,153.538,1132.02,484.577,376.884,102.459,241.832,358.076
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_781673,4.87448,21.7283,20.5397,8.35635,16.3804,69.5421,19.8432,31.1483,22.4915,26.2789,7.81581,11.9699,22.1958,0.0,14.0079,2.17965,29.4813,8.47133,21.6449,8.45305,31.932,9.82116,212.404,13.8741,6.31747,39.4299,21.4919,6.86493,73.4098,25.2218,9.64115,19.3411,17.2394,21.6551,35.5471,12.0455,41.4442,5.93739,20.6585,15.8054,21.5218,5.79587,14.9403,5.32234,30.3151,24.6992,9.59698,9.49355,10.937,24.2506,10.6679,7.51802,12.5549,11.7033,0.0,14.6864,26.8384,41.4977,10.1481,12.2934,11.3218,24.3585,8.29282,11.4443,14.1894,7.85553,1.49503,18.3419,78.5798,50.2885,62.2076,3.65113,18.7275,28.9914
NI_3H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_725909,2.10206,4.47968,2.34864,0.0,7.92195,0.0,2.51081,1.35731,0.0,4.99165,1.10121,0.0,0.0,0.0,3.23234,5.16114,0.0,0.0,0.0,3.57136,2.12123,2.28489,1.52836,0.0,0.0,1.1458,1.92279,0.0,3.99829,5.51156,1.14827,1.05875,0.0,0.0,2.46203,1.25276,0.0,1.45309,2.41096,1.38822,1.09769,0.0,5.01093,12.6308,1.11646,0.0,1.05547,0.0,9.19711,9.2434,0.0,1.28775,0.0,0.0,0.0,0.0,0.0,0.0,1.13187,2.14255,2.28701,4.97035,0.0,0.0,4.37584,1.0592,0.0,0.0,1.33437,2.96957,11.8439,1.0674,1.59646,2.5447
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1684089,0.0,0.0,0.0,0.0,39.7576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00248796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02813,0.0,0.0,0.0,2.13171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1000772,55.3547,137.833,200.464,51.6196,180.678,156.395,204.681,232.922,220.678,116.934,72.6461,153.877,93.0284,76.1264,104.569,113.013,152.584,97.5591,160.961,119.907,229.553,155.855,1780.57,176.844,115.043,171.29,193.334,66.8232,501.717,193.721,49.6407,154.0,131.877,144.301,151.495,144.387,218.99,153.091,170.893,128.633,149.295,63.6199,107.86,107.392,152.38,111.926,104.689,67.6933,73.8885,183.049,160.683,158.169,120.113,135.23,132.098,193.585,174.454,202.042,176.912,150.161,143.208,157.867,72.4613,93.0421,129.696,65.1415,7.43978,120.191,697.203,241.182,298.46,72.3091,187.863,256.692
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1703213,47.0196,48.9308,98.6882,24.0293,113.625,53.2787,133.542,164.837,110.215,65.5161,80.0098,91.239,69.8433,44.5172,26.0107,99.5865,112.879,48.4725,97.6819,76.3139,105.817,119.196,1039.57,63.0254,31.1528,122.437,124.391,44.6127,276.806,84.9111,31.4108,87.783,55.5042,70.9378,93.0618,70.0401,114.887,91.6121,76.1788,63.7933,73.5266,44.7018,87.6715,44.7368,117.403,86.5884,73.8997,31.6972,48.3743,73.0149,59.4821,103.668,92.8255,79.3524,43.6307,97.9378,102.346,105.078,104.819,94.21,93.2,98.0846,38.8981,44.929,77.4905,28.9365,16.1269,61.4255,345.706,196.455,122.309,49.8533,116.362,184.504
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1873183,16.8644,31.774,40.2862,17.1412,31.7222,27.915,44.4079,22.3712,33.8861,31.9574,15.2352,54.2915,0.0,0.0,14.9924,27.2802,39.3486,24.8145,19.2012,39.3981,76.9921,29.9077,376.553,14.2702,14.0119,94.0772,32.8634,13.7525,100.687,28.1233,16.7123,20.0484,39.7021,18.0144,36.4047,12.541,139.695,46.3488,44.5374,30.8352,5.71667,46.7394,22.0951,21.3589,39.2188,48.0278,36.3858,8.72818,44.9904,82.7695,58.9261,29.183,55.184,2.76047,33.6208,52.6041,55.1641,32.1681,24.9693,41.4493,25.6203,45.9654,11.1583,18.8007,33.8845,15.8896,3.52486,22.9163,100.671,48.7274,94.0921,0.0,19.178,53.3888
I_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_941161,8.20431,40.4331,30.6231,0.0,29.6691,19.8757,22.4635,32.5187,29.5291,41.9422,0.0,19.3143,16.9255,3.14721,11.1301,27.9172,24.6416,11.4024,34.4649,33.6375,34.002,17.3754,246.177,13.6575,0.0,42.7419,20.0361,24.7459,53.628,28.3118,21.1954,16.4531,32.8328,14.1296,6.74164,11.7422,23.7771,7.04969,3.50754,16.7827,58.7161,32.3749,3.18274,19.4825,37.5752,11.5617,17.8178,8.3557,23.0046,34.7255,29.2183,28.1193,31.2201,21.6792,30.1017,29.5283,17.2582,12.0917,11.657,18.2892,30.6598,12.9157,19.6726,0.0,11.7962,14.5434,3.20191,11.158,95.5081,47.0391,40.9467,9.40979,43.3053,32.9617
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1093745,17.6458,26.8733,55.2031,19.6833,44.9903,41.4233,48.8871,59.1256,38.697,26.7509,15.6989,42.3379,13.405,9.04073,11.3316,22.5393,28.2177,9.94528,31.1253,19.5132,43.401,36.359,313.773,32.6097,25.8821,33.412,60.1534,21.7762,91.8205,28.1342,4.34585,15.1102,33.9769,21.0217,31.4335,21.9368,50.3531,25.9383,33.3369,22.5866,13.6623,4.3587,23.3921,14.7349,30.9844,18.898,13.3097,6.45179,14.7545,24.3686,23.2791,36.9973,24.5245,37.6036,20.3748,28.4416,28.017,43.4311,18.6336,43.0919,32.7688,38.2985,15.522,9.06618,27.8728,19.6787,4.52002,30.8991,165.71,52.2114,98.038,17.0636,21.7052,44.3812
NI_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1078637,6.09398,30.9636,19.6514,0.0,28.4305,9.92116,22.1151,31.4723,29.7231,1.29264,9.30943,2.60902,11.5246,5.92555,15.342,12.4113,22.054,5.78635,9.15505,17.2715,5.08965,15.4212,173.018,21.9925,16.4431,27.458,29.3128,9.40642,45.417,17.0632,5.35907,21.332,15.7286,7.27104,18.6251,0.0,86.5252,5.0856,24.2162,10.1765,15.3834,17.1521,12.9119,9.30784,0.0,12.0822,0.0,2.41514,7.6967,4.15005,4.69406,22.7844,7.98923,0.134081,1.59464,2.05544e-05,12.6188,15.4945,11.6033,20.1744,8.00908,16.949,2.92887,15.1487,7.68103,14.7827,2.77755,0.06352,74.0629,39.0896,21.8275,0.00885448,17.1268,29.9773
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1527161,10.2695,16.7198,26.8383,3.27845,14.499,36.2876,25.0434,32.0444,10.3009,8.39138,8.55207,18.1058,14.81,9.38485,7.14194,15.6518,14.7991,12.6061,9.54146,10.7842,25.1726,15.7047,160.581,10.5504,9.26684,18.4986,19.1031,8.22948,45.7524,15.8326,9.46275,13.7723,3.19553,19.6284,9.55695,2.05814,4.31025,13.6044,27.5601,16.9441,18.1765,11.9608,11.4551,12.1326,24.1311,15.7492,9.36309,8.35992,15.602,22.0845,10.6156,10.284,10.3209,12.5803,15.19,26.2216,8.4034,11.3241,14.8762,14.8964,22.7481,20.3505,13.7816,11.2706,14.8734,5.27992,3.10782,7.43977,84.5824,32.6469,22.092,8.1336,13.7813,35.1882
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1104496,125.927,300.656,343.088,90.5,284.665,186.897,338.692,415.276,298.611,205.992,176.109,248.316,219.444,110.851,111.87,180.47,243.845,154.574,272.729,193.996,374.032,281.905,2874.35,214.527,391.562,426.89,310.432,143.219,784.802,291.353,86.3075,229.639,270.797,219.115,230.316,192.584,571.382,238.558,209.05,190.97,254.394,165.408,170.185,145.587,355.349,181.921,190.827,110.434,122.128,324.259,292.548,249.461,185.333,188.746,271.122,337.393,256.96,272.976,186.22,302.723,248.736,233.64,121.96,165.459,214.31,100.665,42.7713,173.476,1239.14,505.182,449.8,132.553,234.439,417.944
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1408164,26.4501,59.88,53.163,26.2634,50.217,81.7942,67.3271,67.1436,48.514,25.2152,36.7168,56.4169,47.7535,3.43461,31.2364,29.8934,44.2257,33.4326,32.8428,27.1895,71.511,66.953,497.619,32.1226,8.99817,83.7496,44.3766,17.2868,150.177,46.5069,6.79283,61.2151,45.4957,29.913,59.6837,25.655,104.156,50.1124,24.4873,31.254,45.4924,29.8523,17.3803,26.0024,48.6758,24.2074,36.0173,12.5872,20.4306,60.3674,47.6201,47.5706,33.884,32.8031,10.6145,63.9467,47.1672,70.162,46.0972,57.2169,45.0217,40.0976,18.0416,37.8251,24.3143,10.3178,6.74777,45.2343,225.862,84.3981,84.5677,13.4005,46.475,58.104
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_292412,18.4903,32.7756,36.6651,14.378,45.0632,17.8916,33.6676,46.7919,29.6064,28.7487,33.2063,24.4805,27.7769,16.3723,11.228,36.6046,31.8195,19.3234,30.5303,17.6393,60.6626,39.863,393.614,17.5314,57.6796,80.8544,34.0915,6.1186,80.9872,25.6908,11.2259,17.4569,25.0605,19.5365,28.0417,21.4731,73.8699,33.5989,31.4901,24.6519,32.7883,16.4346,30.787,16.7454,39.8965,36.2138,18.3682,7.32517,24.5067,89.0106,23.5561,45.286,38.0135,36.6681,34.0934,71.568,45.0935,54.065,30.1301,40.5861,24.4406,41.92,17.5464,25.3916,30.219,23.5605,6.22034,23.7391,160.908,63.6995,44.2703,19.3271,42.1497,42.6166
NI_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1108980,36.273,97.5965,100.137,43.5081,86.4343,48.5715,123.685,121.2,85.0266,78.4907,54.0597,63.1724,63.1976,26.5731,65.6705,51.351,104.582,43.2031,78.2294,78.2175,109.137,61.5022,889.269,79.2949,62.7645,143.234,100.313,50.1639,230.806,135.09,30.9898,72.8985,50.062,100.918,65.5431,63.5191,88.0378,84.8657,71.6556,67.2111,81.5709,78.9628,67.3712,68.0284,114.145,77.3213,62.5598,33.0537,48.7655,102.932,72.2274,99.8837,77.3235,67.1509,56.7566,73.2183,91.0973,83.7676,57.5463,92.519,80.4536,69.1072,46.3987,45.3231,66.8688,22.8026,7.24442,43.5786,348.726,171.573,183.149,45.0307,92.6029,151.019
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_909243,11.5171,11.1182,17.7555,5.60635,29.3746,47.2257,16.7829,32.788,20.316,17.0332,8.68548,4.77471,4.96157,3.38671,3.7706,11.2356,10.1849,7.38119,0.0,17.3271,26.8147,12.6089,107.531,9.35148,8.91125,42.6971,13.4129,3.47598,35.3174,11.2508,6.34812,12.3926,11.8261,11.7898,0.0,14.3267,8.0185,5.07517,19.6402,20.2227,4.88694,9.64529,11.2342,6.49918,0.0,13.235,0.0,10.4242,11.1887,18.3448,9.49987,15.9937,7.54344,10.9748,1.7674,4.43764,3.7764,12.1053,31.2139,11.1274,6.50159,0.0,3.48619,7.46676,0.0,3.36686,0.0,17.0227,61.1337,39.2281,25.9186,3.75462,10.3705,40.1757
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_2210705,10.1101,12.7653,26.2808,12.6678,15.4921,0.0,13.7915,9.15148,17.2004,10.1953,4.94158,27.8845,3.41407,6.19973,4.47731,7.78922,26.8714,9.78594,11.8657,15.8062,36.143,24.7481,128.354,9.44918,9.87605,12.8624,23.042,7.69587,50.5624,16.1886,3.08022,28.1817,3.96846,24.8388,8.06684,5.07007,49.2894,23.3193,12.7455,8.83852,22.1537,16.5283,30.8335,12.388,33.3779,15.1507,13.8751,7.97037,9.29266,21.7291,8.35542,11.7831,11.472,5.20053,11.593,5.39306,18.1405,22.4407,7.11542,26.8252,19.4804,9.77747,6.21168,10.328,8.53801,4.81687,1.81002,14.3787,79.5778,17.8919,36.2248,12.4674,8.05129,11.018
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1884549,13.8701,2.15327,6.70223,0.0,1.87765,9.91226,10.5128,10.0273,9.33557,5.42361,5.48776,18.3625,14.0834,4.59459,6.37006,7.9794,7.20038,7.39215,7.94357,4.02182,34.6957,9.81999,90.5956,6.61635,11.0888,8.55669,6.72928,4.43617,27.8925,8.34179,6.34301,7.92425,9.75923,5.98028,8.15177,8.16094,24.6037,6.76903,6.54657,5.57533,6.19231,1.90638,7.75846,12.2951,13.4428,4.60821,2.08948,0.0,7.58998,9.3377,14.8113,12.842,6.87368,1.9664,8.33996,11.0158,6.3824,5.62208,15.3755,11.2246,4.44092,11.1373,11.4566,4.64873,12.0521,4.43057,0.0,6.95235,50.6775,12.297,26.2629,6.01296,12.9736,17.4346
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_753306,2.10758,5.75329,6.24283,6.28049,4.22306,8.04104e-05,10.4003,8.8774,1.15548,0.0,7.69048,1.15652,0.0915853,0.0,0.558463,0.912407,6.14017,0.00683253,0.0,0.0,10.7234,0.0,44.2809,0.00510524,0.0251111,0.203531,0.76806,2.4873e-06,0.0344268,9.40975,0.0,3.16989,0.0,1.73178,2.11776e-07,0.0,18.8989,2.40535,0.0,0.142291,4.9096,0.147294,0.0,2.95742,0.0549749,4.23376,3.18493,3.26217,0.181518,1.4599,7.27451,5.28078e-05,4.72718,1.20167,0.0775847,13.4446,7.09231,10.7956,0.39933,1.38047,0.0,1.7443e-05,0.0,2.05843,8.19268,0.449234,0.0,0.0011289,33.3849,24.1729,6.49881,1.02739,2.64176,2.2977e-07
NI_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_776054,297.827,531.161,654.725,200.641,617.018,621.073,985.607,893.602,697.146,435.607,299.748,656.055,494.954,191.398,245.847,384.026,613.501,300.846,655.348,511.94,789.661,567.838,4430.65,515.397,635.933,896.945,747.145,232.76,1476.9,667.749,148.696,410.967,306.138,414.774,558.275,456.184,769.899,626.157,394.932,379.243,642.658,277.406,434.98,494.254,910.057,413.852,443.374,190.631,253.233,710.949,466.984,571.139,378.467,317.941,472.0,681.538,552.913,645.294,360.61,530.237,651.036,526.441,235.884,322.61,587.156,217.022,61.186,326.529,2414.16,1088.78,1257.87,294.28,405.629,887.732
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_293525,20.6153,33.142,57.8221,13.7341,46.2098,42.4355,51.8567,71.2761,40.919,37.8274,28.338,19.6432,32.6951,12.9731,24.5608,47.4713,50.3133,14.5333,38.8071,38.2088,84.9977,55.3255,504.444,36.5003,40.5982,70.1395,47.72,16.1121,129.917,50.2632,11.9066,37.8963,42.1971,54.8418,19.1585,44.1982,23.9113,59.683,26.0223,29.5762,40.2069,18.1059,44.1167,26.5442,44.7632,34.2548,34.2905,3.03978,37.1879,50.6255,19.2691,42.0231,33.0548,23.1721,41.3119,22.0017,48.2773,39.1873,22.2329,25.9878,55.9951,54.7726,23.7372,15.3352,35.9902,28.8912,5.8044,26.8861,181.421,77.3318,85.2372,9.41702,54.8786,57.7434
NI_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1053901,4.70442,3.35976,11.4611,0.0,7.02924,0.0,2.69424,3.71459,0.0,2.49582,1.03679,0.0,6.36477,0.0,1.07745,10.5842,7.77841,0.0,0.0,1.53391,0.0,1.5752,11.939,1.0795,3.21548,0.0,5.45658,16.0824,1.17676,5.28247,1.14827,0.0,0.0,1.08601,0.0,1.25329,0.0,7.1122,4.44488,0.0,0.0,0.0,1.25273,0.0,1.11646,0.0,2.11093,0.0,2.72158,2.25164,1.90681,0.0,0.0,4.87699,0.0,2.35688,1.56377,2.30856,1.23186,1.30187,0.0,3.83421,0.0,0.0,2.08917,1.0592,2.07459,0.0,24.0879,1.21204,2.15344,0.0,2.48043,11.7102
NI_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_719480,2.0528,13.3004,9.15735,3.07724,8.18339,16.824,17.3273,15.8506,8.15658,6.15434,10.3583,5.09627,5.13786,8.99882,6.11959,12.9999,7.17396,6.09661,5.08561,14.5109,24.6499,13.2713,87.5392,13.3942,3.08789,22.3559,16.5092,2.03845,19.4563,6.15651,1.35828,5.12752,14.5874,9.24055,6.22198,5.10678,26.6591,6.09973,6.69863,4.10374,5.11694,16.4226,4.10002,14.6373,10.2163,5.16667,4.89222,7.30872,1.02029,8.26027,8.18577,8.21905,11.2795,8.13853,11.351,10.3593,13.3072,14.2585,15.5627,9.35409,13.2293,8.16959,2.062,4.059,9.36632,1.02311,1.03572,6.18498,51.4831,15.118,23.65,9.14577,7.60798,13.4913
NI_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_730561,49.5703,104.76,131.494,30.9678,173.219,95.5956,144.588,151.36,108.584,93.591,76.4051,118.439,82.3245,43.7716,72.5555,89.0923,117.019,62.062,121.449,92.3381,154.899,97.6331,1079.48,125.143,121.326,137.937,110.856,65.3036,316.592,113.99,45.975,98.3839,124.441,90.5715,97.0253,69.388,275.153,112.533,87.9585,82.1346,90.7825,59.7439,85.48,71.398,139.526,111.595,109.653,61.337,70.1893,92.39,128.203,130.471,112.499,65.6652,83.7162,122.795,141.777,147.278,99.4995,124.305,83.2044,75.067,42.0743,76.48,102.806,47.8703,9.35215,62.063,505.495,230.929,248.569,56.9949,127.466,162.741
I_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_688923,0.0,2.88138,8.16031,0.0,5.40708,0.0,0.0,1.04997,0.0,2.16079,15.4551,3.14998,0.531485,4.089,3.39827,2.19105,3.40696,0.0,1.04567,0.0,0.745322,3.17401e-05,15.0284,0.0947558,0.0,0.0,8.82442,0.0,3.81187,10.2,2.6026,0.0,15.5451,3.09585,0.0,1.94604e-05,0.0,7.0368,3.73113,0.0,0.0,0.0,7.52026,0.0,0.0,0.760388,0.0,0.0,0.0,4.80079,3.80547,3.58605,5.78632,0.0,0.0,2.50596e-08,4.04369e-06,0.0,2.21635,0.0,3.57062,6.30585,1.2182,1.63603,0.0,3.06415,0.0,1.03812,1.80929,4.155,0.000205704,4.10465,1.70358,20.3082
I_9H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_804187,2.28398,0.0,6.93379,0.0,0.0,0.0,0.0,0.0,4.97675,0.0,2.13924,0.0,0.0,0.0,0.0,1.05931,1.01767,0.0,1.04567,0.0,0.0,2.07647,0.0,0.0,0.0,0.0,13.1865,11.4039,2.08651,1.05587,0.0,2.21617,0.0,0.0,0.0,0.0,0.0,2.087,1.53203,0.0,0.0,0.0,0.0,0.0,0.0,4.09325,7.20696,1.05686,3.17438,0.0,0.0,1.0403,0.0,2.07225,0.0,0.0,0.0,0.0,4.51951,4.20641,5.64251,2.15502,3.05942,0.0,1.08267,0.0,0.0,0.0,39.9622,0.0,9.22889,6.9797,0.0,1.08342
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1457616,23.6513,60.8729,62.2141,22.6264,70.9059,21.1592,87.1566,82.7939,67.619,45.1968,41.737,44.2167,46.6207,26.8347,29.9952,36.6446,64.7812,18.3246,39.8597,46.2989,90.3589,63.6361,660.809,50.6028,52.823,56.5007,69.3132,30.6137,185.351,67.2273,17.3623,47.5022,23.1741,54.5579,63.3604,18.9184,121.002,61.1193,48.8081,38.0486,48.3223,23.8206,38.2747,32.8008,48.1178,30.4716,52.3339,24.4821,37.8328,56.5963,45.1137,44.2895,42.3524,25.5043,21.8364,67.6476,55.392,38.8059,55.1405,50.1531,33.7415,55.2608,20.8277,31.5039,39.2014,29.1202,8.29379,41.933,232.956,113.426,118.64,32.5759,69.5715,86.3948
NI_48H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_585210,5.18865,1.05278,7.54318,0.0,0.0,1.05286,3.56376,0.0,0.0,0.0,0.0,1.053,0.0,1.26112,1.16793,7.19273,2.15752,0.0,2.78783,4.37821,5.95131,0.0,0.0,0.0,0.0,2.2802,0.0,5.76327,4.1329,1.07867,0.0,1.04784,0.0,0.0,1.04791,5.10702,0.0,7.78945,5.82489,0.0,3.12878,0.0,0.0,0.0,0.0,0.0,0.0,1.03839,1.19696,18.2116,1.06897,0.0,1.13368,3.14523,0.0,1.0565,0.0,0.0,3.20838,6.34433,0.0,1.61315,6.34319,0.0,4.25734,1.13296,1.02684,2.13972,16.3553,4.36314,16.7565,0.0,1.03954,1.729
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1216333,49.8561,87.122,167.194,50.7285,130.0,132.033,151.707,139.031,110.128,80.7352,71.6214,64.2609,73.6428,48.1352,40.2432,81.7983,90.7037,41.9271,64.6509,89.2815,140.517,105.22,1120.33,86.8486,107.975,89.0956,116.563,47.0842,314.142,110.35,38.5817,115.727,58.7396,54.184,79.583,54.2411,183.96,94.4778,95.2217,86.6881,95.3437,51.5953,74.8966,60.4509,128.039,67.8696,62.6531,49.5836,62.1961,86.9163,95.6092,119.738,65.9801,53.381,106.512,107.493,112.185,97.6472,51.3203,112.137,99.4026,104.339,34.4549,78.2614,88.1137,26.4659,9.61811,48.4156,460.601,167.583,169.628,43.688,127.771,160.323
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_684834,22.8746,50.4668,70.585,18.1035,52.6962,40.4458,67.1797,65.7976,34.6361,41.5183,40.3018,19.296,39.7209,23.7428,13.6901,31.2949,38.9323,32.4799,58.1663,42.713,68.5009,44.4301,445.678,48.413,38.632,103.722,60.5253,23.7814,157.586,76.3667,9.8974,49.466,24.1908,35.3977,46.5437,32.0953,74.4538,43.6343,51.5977,26.9272,38.7517,41.876,44.619,15.5711,59.2081,38.57,32.7987,16.8105,31.7672,54.9018,40.3903,51.7065,40.2875,31.2514,8.53563,51.161,57.1703,60.5157,41.763,34.5535,35.1986,38.5951,23.6292,16.139,40.1503,16.4835,10.9324,42.3109,173.822,93.6852,63.5969,28.9065,64.0816,61.9635
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_777972,12.1864,6.69263,16.7232,3.6628,10.8311,108.163,11.0246,15.122,16.0474,10.0963,10.6571,30.041,13.3957,3.94208,4.74898,13.9394,5.766,0.0,18.8548,13.7581,21.4099,3.37772,201.588,10.36,16.2979,12.4904,13.6788,7.85346,46.2405,9.79358,0.0,12.3035,2.15673,13.6806,14.8162,20.4906,17.2547,16.3866,15.2059,2.97761,11.5111,0.0,5.90988,4.59193,3.99473,2.50035,6.27278,11.4813,12.7735,17.6489,8.91109,13.6825,12.693,12.8954,18.105,2.43171,16.3859,10.1194,17.5002,15.3777,2.92416,25.5875,3.60415,16.2397,14.0749,2.16483,0.0,6.80123,68.0879,17.579,36.6,2.6261,3.52182,19.9875
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_906164,27.4313,99.5659,67.0551,38.6533,70.0675,33.375,103.519,85.6635,83.5954,59.4284,73.6063,30.69,40.9199,26.6948,27.6278,60.9018,88.1004,41.6688,43.9509,59.7443,107.428,77.971,704.353,68.3088,128.897,57.0298,70.9652,44.0087,233.425,54.8208,18.2794,49.4603,84.6758,62.7099,67.0733,34.0552,110.696,44.8503,47.0157,41.6172,60.9248,30.9051,33.8294,46.3762,112.016,42.9772,44.2015,38.0882,41.2315,74.2732,42.7395,59.2702,36.069,43.6146,66.8232,86.8892,98.6,79.724,73.765,54.3373,77.9963,61.0644,24.2174,26.3431,47.8218,23.1644,6.96302,49.9474,278.226,106.058,168.732,30.2411,68.4427,73.0237
